class,age,male,female
0,0 to 1,6253.47,5467.49
1,1 to 5,24488.26,21373.31
10,10 to 15,35752.14,30201.63
15,15 to 20,33784.16,25593.79
20,20 to 25,26437.06,19531.06
25,25 to 30,23063.3,18750.42
30,30 to 35,21803.44,19426.06
35,35 to 40,20713.53,17405.75
40,40 to 45,17035.62,14253.41
45,45 to 50,13530.26,12069.21
5,5 to 10,34580,29823.01
50,50 to 55,11684.7,10001.49
55,55 to 60,9362.88,10179.27
60,60 to 65,10299.06,9656.99
65,65 to 70,7094.5,6623.33
70,70 to 75,4077.21,4025.57
75,75 to 80,1984.16,2265.78
80,80 and over,2229.98,2698.94
