class,age,male,female
0,0 to 1,12630,11546.9
1,1 to 5,49458.44,45138.65
10,10 to 15,59846.9,47758.12
15,15 to 20,48054.44,37038.89
20,20 to 25,40782.21,35649.3
25,25 to 30,41169.84,36848.83
30,30 to 35,39158.72,35533.23
35,35 to 40,34635.23,29873.85
40,40 to 45,27970.44,23326.86
45,45 to 50,21878.21,21266.89
5,5 to 10,67651.42,57774.33
50,50 to 55,21091.43,16863.99
55,55 to 60,15431.9,16583.23
60,60 to 65,16278.47,13061.36
65,65 to 70,10681.9,10149.14
70,70 to 75,7954.34,6272.58
75,75 to 80,3789.58,3714.6
80,80 and over,4325.07,4162.26
