class,age,male,female
0,0 to 1,9588.68,8805.05
1,1 to 5,37548.78,34420.34
10,10 to 15,58890,53940.11
15,15 to 20,56125.16,55195.98
20,20 to 25,43189.7,39421.25
25,25 to 30,36863.87,35657.71
30,30 to 35,34997.81,36696.43
35,35 to 40,33403.58,32516.08
40,40 to 45,27817.07,27449.56
45,45 to 50,23800.77,23922.94
5,5 to 10,56473.91,50786.82
50,50 to 55,21070.92,20485.48
55,55 to 60,17852.94,19664.98
60,60 to 65,17701.22,17835.61
65,65 to 70,13156.24,13297.42
70,70 to 75,8398.26,8584.75
75,75 to 80,4703.38,5291.2
80,80 and over,4745.17,5771.88
