class,age,male,female
0,0 to 1,2192.56,1826.59
1,1 to 5,8585.95,7140.45
10,10 to 15,12065.96,10150.97
15,15 to 20,12185.02,10244.78
20,20 to 25,12037.74,9974.66
25,25 to 30,11216.33,9357.9
30,30 to 35,10309.6,9277.9
35,35 to 40,9295.78,8046.03
40,40 to 45,7673.22,6934
45,45 to 50,6637.51,6108.44
5,5 to 10,11253.86,9450.56
50,50 to 55,5725.57,5101.85
55,55 to 60,4771.32,4669.81
60,60 to 65,4108.37,3805.57
65,65 to 70,2800.31,2830.47
70,70 to 75,1897.01,1930.6
75,75 to 80,1168.23,1357.01
80,80 and over,1084.26,1378.52
