class,age,male,female
0,0 to 1,11368.49,10258.62
1,1 to 5,44518.43,40102.59
10,10 to 15,62903.23,57528.92
15,15 to 20,56751.22,52561.01
20,20 to 25,42525.5,38410.18
25,25 to 30,39640.89,39532.94
30,30 to 35,38602.53,39818.21
35,35 to 40,34960.07,33979.94
40,40 to 45,28294.33,27204.09
45,45 to 50,23897.91,24947.88
5,5 to 10,67289.43,59832.84
50,50 to 55,21978.49,20363.74
55,55 to 60,18537.2,20609.15
60,60 to 65,18561.34,16369.33
65,65 to 70,13188.47,12547.51
70,70 to 75,8644.73,7433.5
75,75 to 80,4596.78,4846.63
80,80 and over,5463.4,5783.95
