class,age,male,female
0,0 to 1,7605.53,6916.97
1,1 to 5,29782.86,27039.55
10,10 to 15,42193.17,35670.25
15,15 to 20,37682.83,30302.04
20,20 to 25,30229.51,23869.02
25,25 to 30,27320.91,23220.9
30,30 to 35,26443.62,24101.61
35,35 to 40,25016.56,21145.28
40,40 to 45,20070.56,16955.9
45,45 to 50,15731.06,14105.69
5,5 to 10,42181.25,36859.74
50,50 to 55,13452.86,11512.27
55,55 to 60,10457.82,11593.08
60,60 to 65,11230.53,10427.67
65,65 to 70,7945.98,7544.6
70,70 to 75,4950.69,4715.35
75,75 to 80,2566.83,2874.25
80,80 and over,2912.84,3393.78
