class,age,male,female
0,0 to 1,9467.97,8455.93
1,1 to 5,37076.07,33055.56
10,10 to 15,52239.7,45417.95
15,15 to 20,49152.15,41727.56
20,20 to 25,39964.87,33398.89
25,25 to 30,34934.53,32075.82
30,30 to 35,33579.01,32486.77
35,35 to 40,30444.85,28042.18
40,40 to 45,25659.59,23669.95
45,45 to 50,21510.22,21028.23
5,5 to 10,54891.05,47425.44
50,50 to 55,19497.85,17665.46
55,55 to 60,16532.63,17799.81
60,60 to 65,16067.63,14742.29
65,65 to 70,11664.25,10994.5
70,70 to 75,7476.97,6771.54
75,75 to 80,4427.42,4478.93
80,80 and over,3989.84,4253.56
