class,age,male,female
0,0 to 1,11068.57,10269.15
1,1 to 5,43342.66,40141.92
10,10 to 15,56758.48,48492.27
15,15 to 20,46223.14,42122.68
20,20 to 25,36706.72,33060.07
25,25 to 30,34157.32,31754.39
30,30 to 35,31400.93,30559.76
35,35 to 40,28912.39,26827.65
40,40 to 45,23594.25,21275.07
45,45 to 50,19548.52,19758.09
5,5 to 10,62970.86,55793.34
50,50 to 55,18572.55,16125.83
55,55 to 60,15548.08,16134.35
60,60 to 65,15391.32,12654.19
65,65 to 70,10842.54,9628.53
70,70 to 75,7164.86,5663.65
75,75 to 80,3508.27,3583.83
80,80 and over,3809.96,3875.35
