class,age,male,female
0,0 to 1,6123.75,5374.5
1,1 to 5,23980.28,21009.77
10,10 to 15,35483.25,30296.85
15,15 to 20,35045.34,29884.62
20,20 to 25,27682.92,21563.8
25,25 to 30,22067.64,18890.78
30,30 to 35,20778.6,18836.97
35,35 to 40,19541,17143.28
40,40 to 45,16467.42,14022.81
45,45 to 50,12750.1,11366.58
5,5 to 10,33479.57,28524.29
50,50 to 55,10741.14,9306.94
55,55 to 60,8540.06,9260.42
60,60 to 65,8740.12,7793.06
65,65 to 70,5312.17,4914.32
70,70 to 75,3020.96,2918.81
75,75 to 80,1411.02,1612.59
80,80 and over,2038.94,2594.98
