class,age,male,female
0,0 to 1,12991.5,11623.35
1,1 to 5,50874.07,45437.56
10,10 to 15,66412.94,59475.18
15,15 to 20,56674.56,47772.61
20,20 to 25,48138.54,42403.09
25,25 to 30,45460.91,40980.33
30,30 to 35,42324.85,39957.71
35,35 to 40,38832.78,34385.52
40,40 to 45,31271.9,28860.46
45,45 to 50,26872.89,25459.61
5,5 to 10,69360.02,62025.14
50,50 to 55,23774.11,20600.48
55,55 to 60,19526.19,18112.08
60,60 to 65,15977.45,14548.4
65,65 to 70,12042.03,11023.78
70,70 to 75,7837.34,6539.26
75,75 to 80,4444.4,4672.21
80,80 and over,4536.34,4380.76
