class,age,male,female
0,0 to 1,6296.58,5320.78
1,1 to 5,24657.06,20799.77
10,10 to 15,33391.77,27175.47
15,15 to 20,32798.88,25624
20,20 to 25,27710.63,21187.09
25,25 to 30,21486.88,17981.95
30,30 to 35,19377.67,17443.32
35,35 to 40,18291.61,16201.22
40,40 to 45,15644.62,13837.7
45,45 to 50,13259.65,11957.41
5,5 to 10,32259.41,26598.8
50,50 to 55,11505.82,10357.73
55,55 to 60,9842.58,9146.21
60,60 to 65,8138.65,7348.73
65,65 to 70,5411.38,5333.67
70,70 to 75,3705.7,3719.51
75,75 to 80,2405.53,2520
80,80 and over,2527.4,2788.91
