class,age,male,female
0,0 to 1,8083.58,6640.97
1,1 to 5,31654.89,25960.59
10,10 to 15,44691.11,35997.37
15,15 to 20,43581.35,37704.32
20,20 to 25,36331.22,29677.91
25,25 to 30,29012.88,23759.54
30,30 to 35,25752.18,23799.44
35,35 to 40,24500.27,21877.61
40,40 to 45,20878.33,19487.25
45,45 to 50,18000.71,16327.61
5,5 to 10,42234.67,34163.14
50,50 to 55,14834.25,13742.92
55,55 to 60,12598.77,12351.34
60,60 to 65,10718.91,9569.22
65,65 to 70,7370.34,7243.2
70,70 to 75,5138.42,4728.4
75,75 to 80,3313.66,3320.84
80,80 and over,3517.33,3493.84
