class,age,male,female
0,0 to 1,6010.64,5127.81
1,1 to 5,23537.34,20045.42
10,10 to 15,34902.67,28129.82
15,15 to 20,33511.87,26502.55
20,20 to 25,26351.7,20389.19
25,25 to 30,21004.36,17715.99
30,30 to 35,19698.7,17991.33
35,35 to 40,18245.43,16412.36
40,40 to 45,15910.69,13902.46
45,45 to 50,12557.93,11766.41
5,5 to 10,33540.33,27855.35
50,50 to 55,11351,10118.49
55,55 to 60,9150.36,9788.09
60,60 to 65,8747.02,7742.82
65,65 to 70,5388.9,5666.7
70,70 to 75,3969.06,3864.77
75,75 to 80,2080.49,2486.65
80,80 and over,2585.28,2887.47
