class,age,male,female
0,0 to 1,9852.17,9132.18
1,1 to 5,38580.58,35699.14
10,10 to 15,50583.29,43228.16
15,15 to 20,41275.72,37573.04
20,20 to 25,32782.51,29487.3
25,25 to 30,30496.5,28336.12
30,30 to 35,28055.78,27282.65
35,35 to 40,25816.57,23938.79
40,40 to 45,21056.05,18986.6
45,45 to 50,17441.16,17623.61
5,5 to 10,56073.88,49660.33
50,50 to 55,16568.27,14394.12
55,55 to 60,13853.93,14397.64
60,60 to 65,13744.7,11317.47
65,65 to 70,9675.1,8591.93
70,70 to 75,6393.72,5064.54
75,75 to 80,3133.85,3202.21
80,80 and over,3406.7,3470.26
