class,age,male,female
0,0 to 1,7289.07,6009.53
1,1 to 5,28543.64,23492.23
10,10 to 15,38143.58,31304.54
15,15 to 20,40276.38,35134.66
20,20 to 25,36655.02,30529.69
25,25 to 30,30151,25201.24
30,30 to 35,25861.32,23300.36
35,35 to 40,23532.72,21105.81
40,40 to 45,19778.08,18616.79
45,45 to 50,17569.43,16353.71
5,5 to 10,35821.88,29040.02
50,50 to 55,14972.74,13909.17
55,55 to 60,12473.94,11891.19
60,60 to 65,9887.54,8903.94
65,65 to 70,6585.97,6417.04
70,70 to 75,4294.24,4294.38
75,75 to 80,2728.85,2983.02
80,80 and over,2985.98,3386.42
