class,age,male,female
0,0 to 1,5587.37,5064.03
1,1 to 5,21879.83,19796.11
10,10 to 15,33370.91,30178.54
15,15 to 20,31849.03,31472.18
20,20 to 25,25175.47,23234.56
25,25 to 30,21611.86,20294.25
30,30 to 35,20490.19,20447.56
35,35 to 40,19461.54,18120.96
40,40 to 45,15866.14,15401.75
45,45 to 50,13610.46,13155.01
5,5 to 10,32610.65,28913.45
50,50 to 55,11983.89,11711.65
55,55 to 60,10687.39,11027.23
60,60 to 65,10129.1,9844.51
65,65 to 70,7858.3,7354.37
70,70 to 75,4841.94,4671.5
75,75 to 80,2676.47,2857.76
80,80 and over,2711.91,3083.05
