class,age,male,female
0,0 to 1,2058.34,1877.55
1,1 to 5,8060.36,7339.66
10,10 to 15,12630.6,11491.49
15,15 to 20,12037.7,11765.26
20,20 to 25,9271.25,8411.12
25,25 to 30,7914.79,7600.94
30,30 to 35,7514.06,7817.34
35,35 to 40,7170.51,6926.78
40,40 to 45,5967.55,5848.46
45,45 to 50,5106.25,5094.37
5,5 to 10,12119.02,10825.41
50,50 to 55,4520,4367.49
55,55 to 60,3835.45,4189.83
60,60 to 65,3797.53,3798.28
65,65 to 70,2825.89,2831.74
70,70 to 75,1801.96,1827.57
75,75 to 80,1008.73,1125.78
80,80 and over,1017.71,1227.86
