class,age,male,female
0,0 to 1,6092.64,5365.11
1,1 to 5,23858.48,20973.06
10,10 to 15,33406.5,28318.69
15,15 to 20,29289.4,21437.95
20,20 to 25,25001.32,16955.93
25,25 to 30,21786.32,17950.08
30,30 to 35,20874.92,19085.44
35,35 to 40,19323.35,16969.24
40,40 to 45,16519.93,14523.93
45,45 to 50,13471.63,12131.83
5,5 to 10,33459.19,28647.96
50,50 to 55,11840.45,10301.34
55,55 to 60,9540.56,9767.66
60,60 to 65,9217.28,8567.31
65,65 to 70,7326.56,6945.36
70,70 to 75,5192.71,4547.89
75,75 to 80,2990.02,2896.78
80,80 and over,2656.93,2606.94
