class,age,male,female
0,0 to 1,11068.86,9566.62
1,1 to 5,43345.08,37397.46
10,10 to 15,60031.44,49271.72
15,15 to 20,55559.67,46777.49
20,20 to 25,44386.14,34443.72
25,25 to 30,35182.1,29286.28
30,30 to 35,33103.62,29164.93
35,35 to 40,30507.21,26346.68
40,40 to 45,25710.73,21533.59
45,45 to 50,19851.05,18027.84
5,5 to 10,58695,49041.18
50,50 to 55,17370.41,14876.34
55,55 to 60,13536.34,14673.88
60,60 to 65,13686.47,11905.37
65,65 to 70,7822.31,7636.06
70,70 to 75,4821.12,4704.35
75,75 to 80,2393.47,2766.52
80,80 and over,2959.88,3495.07
