class,age,male,female
0,0 to 1,8286.98,7302.47
1,1 to 5,32451.37,28546.54
10,10 to 15,46170.67,38792.71
15,15 to 20,42206.04,34011.7
20,20 to 25,33115.82,26045.02
25,25 to 30,29272.74,24396.99
30,30 to 35,27818.32,24617.04
35,35 to 40,25853.34,21644.46
40,40 to 45,20850.03,17357.03
45,45 to 50,16486.09,14510.38
5,5 to 10,45641.38,38619.17
50,50 to 55,14175.06,11951.13
55,55 to 60,11379.25,12064.05
60,60 to 65,12265.97,10818.94
65,65 to 70,7806.69,7010.44
70,70 to 75,4436.98,4113.72
75,75 to 80,2061.85,2210.16
80,80 and over,2270.44,2673.26
