class,age,male,female
0,0 to 1,7555.29,6188.78
1,1 to 5,29586.13,24192.95
10,10 to 15,39632.67,32854.72
15,15 to 20,39891.53,33609.12
20,20 to 25,34829.08,27936.6
25,25 to 30,27207.56,23126.57
30,30 to 35,24227.84,22474.27
35,35 to 40,21851.49,19974.08
40,40 to 45,18813.15,17513.06
45,45 to 50,15580.51,15148.54
5,5 to 10,37829.82,31118.14
50,50 to 55,13873.13,13320.83
55,55 to 60,11466.8,12173.64
60,60 to 65,9976.07,9698.49
65,65 to 70,6509.77,7160.87
70,70 to 75,4533.85,4958.06
75,75 to 80,2642.6,3218.06
80,80 and over,2834.89,3705.44
