class,age,male,female
0,0 to 1,1753.03,1499.66
1,1 to 5,6864.77,5862.42
10,10 to 15,10063.24,8435.01
15,15 to 20,10550.12,8456.5
20,20 to 25,8849.14,6589.06
25,25 to 30,7095.95,5892.56
30,30 to 35,6600.19,5966.66
35,35 to 40,6198.62,5484.17
40,40 to 45,5409.95,4698.64
45,45 to 50,4437.01,3969.28
5,5 to 10,9308.66,7784.88
50,50 to 55,3917.47,3441.07
55,55 to 60,3237.1,3273.24
60,60 to 65,3136.91,2765.93
65,65 to 70,2149.68,2086.24
70,70 to 75,1521.15,1365.97
75,75 to 80,864.32,880.37
80,80 and over,889.9,911.58
