class,age,male,female
0,0 to 1,5954.22,4963.96
1,1 to 5,23316.4,19404.93
10,10 to 15,33756.32,27195.57
15,15 to 20,34312.61,27649.97
20,20 to 25,28823.74,22699.87
25,25 to 30,23130.28,19704.76
30,30 to 35,20617.22,18358.51
35,35 to 40,18644.7,17053.98
40,40 to 45,16120.55,14375.53
45,45 to 50,13382.02,12519.53
5,5 to 10,31732.16,25789.89
50,50 to 55,11814.05,10378.88
55,55 to 60,9384.84,8940.06
60,60 to 65,7560.46,6637.24
65,65 to 70,4920.86,4758.06
70,70 to 75,3348.72,3215.5
75,75 to 80,1975.88,2067.12
80,80 and over,2302.96,2550.14
