class,age,male,female
0,0 to 1,5930.74,4955.68
1,1 to 5,23224.48,19372.55
10,10 to 15,32771.79,26852.98
15,15 to 20,31975.09,28140.7
20,20 to 25,26675.56,22169.9
25,25 to 30,21310.71,17755.67
30,30 to 35,18910.04,17770.67
35,35 to 40,17983.93,16334.19
40,40 to 45,15322,14548.42
45,45 to 50,13215.13,12194.73
5,5 to 10,30971.05,25481.72
50,50 to 55,10895.48,10268.07
55,55 to 60,9251.14,9222.73
60,60 to 65,7865.59,7144.28
65,65 to 70,5407.79,5405.79
70,70 to 75,3768.06,3529.1
75,75 to 80,2429.73,2477.45
80,80 and over,2579.53,2610.05
