class,age,male,female
0,0 to 1,8798.43,7712.91
1,1 to 5,34454.21,30151.01
10,10 to 15,50680.53,43229.07
15,15 to 20,50207.19,42944.16
20,20 to 25,39836.08,31177.11
25,25 to 30,31681.37,27221.65
30,30 to 35,29800.42,27054.99
35,35 to 40,28025.02,24637.39
40,40 to 45,23640.63,20194.02
45,45 to 50,18369.76,16371.83
5,5 to 10,47860.74,40745.6
50,50 to 55,15437.38,13411.18
55,55 to 60,12266.92,13222.82
60,60 to 65,12431.56,11090.64
65,65 to 70,7545.57,6997.05
70,70 to 75,4300.01,4163.9
75,75 to 80,2022.94,2314.61
80,80 and over,2928.89,3741.09
