class,age,male,female
0,0 to 1,3444.87,3026.03
1,1 to 5,13489.95,11829.21
10,10 to 15,21205.25,18585.47
15,15 to 20,20189.69,19028.87
20,20 to 25,15504.24,13566.08
25,25 to 30,13229.9,12280.04
30,30 to 35,12566.73,12635.67
35,35 to 40,11988.19,11201.59
40,40 to 45,9986.04,9459.86
45,45 to 50,8548.13,8249.55
5,5 to 10,20324.01,17490.51
50,50 to 55,7576.07,7064.39
55,55 to 60,6424.6,6780.39
60,60 to 65,6365.29,6133.28
65,65 to 70,4725.59,4573.55
70,70 to 75,3024.38,2956
75,75 to 80,1698.86,1826.23
80,80 and over,1715.16,1991.56
