class,age,male,female
0,0 to 1,3446.11,2977.63
1,1 to 5,13494.78,11640.05
10,10 to 15,18673.72,15317.16
15,15 to 20,17265.9,14529.53
20,20 to 25,13797,10706.47
25,25 to 30,10939.2,9102.01
30,30 to 35,10292.64,9063.06
35,35 to 40,9482.62,8185.86
40,40 to 45,7990.73,6689.99
45,45 to 50,6169.35,5603.75
5,5 to 10,18267.71,15257.71
50,50 to 55,5401.36,4625.25
55,55 to 60,4209.43,4561.72
60,60 to 65,4254.04,3699.87
65,65 to 70,2430.31,2374.26
70,70 to 75,1499.49,1463.15
75,75 to 80,745.12,861.09
80,80 and over,919.47,1084.52
