class,age,male,female
0,0 to 1,8443.91,7434.4
1,1 to 5,33065.91,29062.26
10,10 to 15,46319.74,39256.63
15,15 to 20,40643.02,29739.87
20,20 to 25,34728.83,23532.86
25,25 to 30,30254.99,24907.24
30,30 to 35,28977.65,26475.76
35,35 to 40,26829.16,23556.53
40,40 to 45,22951.53,20177.26
45,45 to 50,18722.79,16851.63
5,5 to 10,46366.07,39691.6
50,50 to 55,16450.03,14312.75
55,55 to 60,13255.74,13559.32
60,60 to 65,12791.91,11886.73
65,65 to 70,10165.93,9648.23
70,70 to 75,7212.76,6326.04
75,75 to 80,4156.66,4030.57
80,80 and over,3693.38,3626.79
