class,age,male,female
0,0 to 1,4838.27,4075.95
1,1 to 5,18946.43,15933.55
10,10 to 15,30610.66,25766.24
15,15 to 20,35752.27,30097.58
20,20 to 25,34144.32,26135.82
25,25 to 30,29052.93,24019.84
30,30 to 35,26882.69,23348.74
35,35 to 40,25064.68,21753.16
40,40 to 45,21842.41,18954.64
45,45 to 50,19263.23,16818.63
5,5 to 10,27337.47,22938.1
50,50 to 55,16618.71,14136.68
55,55 to 60,13811.94,12744.7
60,60 to 65,11711.1,10053.12
65,65 to 70,8086.04,6974.18
70,70 to 75,4963.01,4330.71
75,75 to 80,3004.65,2853.63
80,80 and over,3238.45,3592.59
