class,age,male,female
0,0 to 1,8013.78,7262.43
1,1 to 5,31381.55,28390.01
10,10 to 15,38208.83,34913.91
15,15 to 20,30183.37,30940
20,20 to 25,23422.92,23384.04
25,25 to 30,21957.15,22219.57
30,30 to 35,20205.94,21086.81
35,35 to 40,18478.62,18450.48
40,40 to 45,14882.01,14559.23
45,45 to 50,12714.61,13179.96
5,5 to 10,43328.88,38728.95
50,50 to 55,11871.22,10938.89
55,55 to 60,10603.99,12139.63
60,60 to 65,12354.41,10572.66
65,65 to 70,8718.76,7126.57
70,70 to 75,5334.98,4073.82
75,75 to 80,2665.89,2481.26
80,80 and over,2655.52,2655.65
