class,age,male,female
0,0 to 1,7009.73,5738.52
1,1 to 5,27449.74,22432.78
10,10 to 15,36732.01,30450.19
15,15 to 20,36956.16,31089.5
20,20 to 25,32295.81,25804.56
25,25 to 30,25203.85,21349.93
30,30 to 35,22422.15,20752.26
35,35 to 40,20193.21,18424.39
40,40 to 45,17383.27,16167.14
45,45 to 50,14380.53,13987.79
5,5 to 10,35094.62,28860.09
50,50 to 55,12822.03,12312.04
55,55 to 60,10591.77,11275.57
60,60 to 65,9234.2,9001.36
65,65 to 70,6039.16,6666.87
70,70 to 75,4220.89,4627.36
75,75 to 80,2463.94,3008.7
80,80 and over,2632.79,3448.31
