class,age,male,female
0,0 to 1,7996.79,7130.3
1,1 to 5,31315,27873.49
10,10 to 15,49261.99,43059.27
15,15 to 20,50247.45,43060.12
20,20 to 25,41568.96,30506.16
25,25 to 30,32362.54,27469.43
30,30 to 35,30387.8,29355.85
35,35 to 40,30214.66,27475.25
40,40 to 45,26311.75,23751.86
45,45 to 50,21552.8,19607.72
5,5 to 10,45473.06,40058.9
50,50 to 55,18225.89,16138.66
55,55 to 60,14835.63,16553.16
60,60 to 65,15461.71,14943.21
65,65 to 70,10680.4,10586.83
70,70 to 75,6529.1,6772.63
75,75 to 80,3534.15,4018.57
80,80 and over,3630.41,4413.32
