Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Published Date.1,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date :,Department,is_flood_tender,positive_keywords_dict,negative_keywords_dict,Season,Scheme,Erosion,Roads_Bridges_Embkt,Response Type,Flood Response - Subhead
2019_CEUCZ_418500_2,"8064/401C(1)-LKOCIR/2019-20, Dt. 23-12-2019",Construction of 3x5.00 M Span Minor Bridge at Chhatoh Gandhi Nagar Road Km-10,Construction of 3x5.00 M Span Minor Bridge at Chhatoh Gandhi Nagar Road Km-10,Works,Open Tender,Fixed-rate,Civil Works,No,No,NA ,01-Jan-2020 09:00 AM,,03-Jan-2020 12:00 PM ,90.0,No ,No,Online,28-Jan-2020 12:30 PM,"Chief Engineer PWD Central Zone,Lucknow||S.E. UPPWD Lucknow||Construction Division-1, Reabarelli",RAEBARELI,229001.0,2.0,"61,30,000",Ms Brijesh Kumar Singh,"6,111,882",Accepted-AOC,20-Feb-2020,"Chief Engineer PWD Central Zone,Lucknow||S.E. UPPWD Lucknow||Construction Division-1, Reabarelli",True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'flood': 0, 'Bridge': 2, 'River': 0, 'Drain': 0, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",Post-Monsoon,,False,True,Repair and Restoration,"{'Construction': 2, 'Bridge': 2}"
2019_CEUFZ_417277_1,4526/2A/2019-20 Date 04.12.2019,Construction of janpad Sultanpur mai Gabhariya railway over bridge,As Per NIT,Works,Open Tender,Fixed-rate,Civil Works,No,No,NA ,28-Dec-2019 09:00 AM,,31-Dec-2019 12:00 PM ,90.0,No ,No,Online,03-Jan-2020 12:30 PM,Chief Engineer PWD Faizabad Zone||Sultanpur-Amethi Circle PWD Sultanpur||EE Provincial Division PWD Sultanpur,Sultanpur.,228001.0,2.0,"27,46,000",SHEETALA CONSTRUCTION,"1,369,667.25",Accepted-AOC,15-Feb-2020,Chief Engineer PWD Faizabad Zone||Sultanpur-Amethi Circle PWD Sultanpur||EE Provincial Division PWD Sultanpur,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'flood': 0, 'Bridge': 1, 'River': 0, 'Drain': 0, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",Post-Monsoon,,False,True,Repair and Restoration,"{'Construction': 1, 'Bridge': 1}"
2019_DOLBU_398622_1,FFC13,Construction of Nala,construction of Nala from Old Nala upto towards river side in ward No. 10,Works,Open Tender,Percentage,Civil Works,No,No,NA ,02-Nov-2019 10:00 AM,,NA ,45.0,No ,No,Offline,11-Nov-2019 11:00 AM,Directorate of Local Bodies UP||Nagar Panchayat Khaga Fatehpur,N.P. Khaga,212655.0,2.0,"10,90,645",JAGAT CONTRACTOR,"1,090,645",Rejected-Finance,06-Mar-2020,Directorate of Local Bodies UP||Nagar Panchayat Khaga Fatehpur,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'flood': 0, 'Bridge': 0, 'River': 1, 'Drain': 0, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",Pre-Monsoon,,False,False,Repair and Restoration,{'Construction': 2}
2019_NNVAR_368252_12,03/2019-20,Mohalla nagawan ward No.-11 me masjid se Littlie Flower House and Assi chauraha Ravidaas ghat ki taraf ka marg and N 1/15-P-2-E ke paas IPDS dwara khode gaye trench ka marammat/sudhar karya.,Mohalla nagawan ward No.-11 me masjid se Littlie Flower House and Assi chauraha Ravidaas ghat ki taraf ka marg and N 1/15-P-2-E ke paas IPDS dwara khode gaye trench ka marammat/sudhar karya.,Works,Open Tender,Percentage,Civil Works,No,No,NA ,06-Aug-2019 10:00 AM,,NA ,30.0,No ,No,Offline,22-Aug-2019 10:00 AM,Varanasi Nagar Nigam Varanasi,Nagar Nigam Varanasi,221010.0,1.0,"3,47,058",M/S sri shakti enterprises,"378,979.19",Rejected-Technical,05-Mar-2020,Varanasi Nagar Nigam Varanasi,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 2, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'flood': 0, 'Bridge': 0, 'River': 0, 'Drain': 0, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",Pre-Monsoon,,False,False,Others,
2019_REDUP_397253_1,824/RED/Firozabad/dt. 05.10.2019,"Construction in C.C. Road and drain from C.L.Jain Collage ke barabar to Prathamik Vithyaly tak at Mohalla Himayu Pur, Firozabad.","Construction in C.C. Road and drain from C.L.Jain Collage ke barabar to Prathamik Vithyaly tak at Mohalla Himayu Pur, Firozabad.",Works,Open Tender,Percentage,Civil Works,No,No,NA ,30-Oct-2019 10:00 AM,,NA ,90.0,No ,No,Online,05-Nov-2019 02:00 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE||EE FIROZABAD,Construction in C.C. Road and drain from C.L.Jai,283205.0,2.0,"17,02,000",M/s GYATRI ENTERPRISES,"1,697,672.64",Accepted-AOC,16-Mar-2020,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE||EE FIROZABAD,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'flood': 0, 'Bridge': 0, 'River': 0, 'Drain': 2, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",Pre-Monsoon,,False,True,Repair and Restoration,"{'Construction': 2, 'Drain': 2}"
2019_REDUP_397253_2,824/RED/Firozabad/dt. 05.10.2019,"Construction in C.C. Road and drain from gali no 7and 8 Vishal Gupta to Basant and Dalveer to Sukharam at Mohalla Mathura Nagar, Firozabad.","Construction in C.C. Road and drain from gali no 7and 8 Vishal Gupta to Basant and Dalveer to Sukharam at Mohalla Mathura Nagar, Firozabad.",Works,Open Tender,Percentage,Civil Works,No,No,NA ,30-Oct-2019 10:00 AM,,NA ,90.0,No ,No,Online,05-Nov-2019 02:00 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE||EE FIROZABAD,Construction in C.C. Road and drain from gali no,283205.0,2.0,"9,38,000",M/s MAHAVEER ENTERPRISES,"935,073.15",Rejected-AOC,16-Mar-2020,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE||EE FIROZABAD,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'flood': 0, 'Bridge': 0, 'River': 0, 'Drain': 2, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",Pre-Monsoon,,False,True,Repair and Restoration,"{'Construction': 2, 'Drain': 2}"
2019_REDUP_397253_3,824/RED/Firozabad/dt. 05.10.2019,"Construction in C.C. Road and drain from Gali No. 3 and 4 Mohalla Santosh Nagar, Firozabad","Construction in C.C. Road and drain from Gali No. 3 and 4 Mohalla Santosh Nagar, Firozabad",Works,Open Tender,Percentage,Civil Works,No,No,NA ,30-Oct-2019 10:00 AM,,NA ,90.0,No ,No,Online,05-Nov-2019 02:00 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE||EE FIROZABAD,Construction in C.C. Road and drain from Gali No,283205.0,2.0,,M/s MAHAVEER ENTERPRISES,"1,455,092.73",Rejected-AOC,16-Mar-2020,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE||EE FIROZABAD,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'flood': 0, 'Bridge': 0, 'River': 0, 'Drain': 2, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",Pre-Monsoon,,False,True,Repair and Restoration,"{'Construction': 2, 'Drain': 2}"
2019_RVUNL_300085_1,T-05/SE-III/BTPS/EMD-II/18-19,T-05/SE-III/BTPS/EMD-II/18-19,Emergency break down preventive maintenance of 6.6 KV station switchgear 9th 10th 11th unit switchgear coal handling and ash handling switchgear including daily monitoring checking and cleaning of 6.6 KV switchgear of 3x200 MW BTPS,Works,Open Tender,Fixed-rate,Electrical Works,No,No,NA ,29-Jan-2019 09:00 AM,,NA ,120.0,No ,No,Offline,02-Mar-2019 04:00 PM,UP Rajya Vidyut Utpadan Nigam Ltd||Obra Thermal Power Project- UPRVUNL- Sonebhadra,"Obra Thermal Power Station, Obra Sonebhadra UP",231219.0,2.0,"5,16,000",M/S. JYOTI SERVICE CENTRE,"520,000",Rejected-Finance,27-Apr-2019,UP Rajya Vidyut Utpadan Nigam Ltd||Obra Thermal Power Project- UPRVUNL- Sonebhadra,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 1, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'flood': 0, 'Bridge': 0, 'River': 0, 'Drain': 0, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",Pre-Monsoon,,False,False,Immediate Measures,{'emergency': 1}
2019_SCIDC_315179_1,920/E.E./AZH/18-19 Dt.20.02.2019,Construction of CC Road and Drain Village Pranapur Block Palhni in Distt-Azamgarh,Construction of 192 Mtr CC Road and Drain Village Pranapur Block Palhni in Distt-Azamgarh,Works,Open Tender,Percentage,Construction Works,No,No,NA ,21-Feb-2019 10:00 AM,,NA ,30.0,No ,No,Offline,26-Feb-2019 02:10 PM,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Azamgarh,Executive Engineer UPSCIDCO Ltd Azamgarh,276001.0,2.0,"13,38,148",Binu Construction,"1,338,014.59",Accepted-AOC,15-Mar-2019,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Azamgarh,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'flood': 0, 'Bridge': 0, 'River': 0, 'Drain': 2, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",Pre-Monsoon,,False,True,Repair and Restoration,"{'Construction': 2, 'Drain': 2}"
2019_SCIDC_315344_1,Letter No 922/EE/AZH/ Dt. 20.02.2019,Renovaction of Aklabya Ghat River Tamsa in Distt-Azamgarh,Renovaction of Aklabya Ghat River Tamsa in Distt-Azamgarh,Works,Open Tender,Percentage,Construction Works,No,No,NA ,21-Feb-2019 10:00 AM,,NA ,30.0,No ,No,Offline,26-Feb-2019 02:30 PM,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Azamgarh,Executive Engineer UPSCIDCO Ltd Azamgarh,276001.0,2.0,"22,30,613",Binu Construction,"2,229,943.92",Accepted-AOC,15-Mar-2019,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Azamgarh,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'flood': 0, 'Bridge': 0, 'River': 2, 'Drain': 0, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",Pre-Monsoon,,False,False,Others,
