Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date :,Department,is_flood_tender,positive_keywords_dict,negative_keywords_dict,Season,Scheme,Erosion,Roads_Bridges_Embkt,Response Type,Flood Response - Subhead
2026_UPIDC_1149835_8,01/EE/2026-27,Lot_08_Silt Clearance of Chandamau Drain from Km. 1.800 to Km. 7.600,Lot_08_Silt Clearance of Chandamau Drain from Km. 1.800 to Km. 7.600,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,19-May-2026 10:00 AM,NA ,90.0,No ,No,Online,27-May-2026 02:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XI Circle Irrigation Works, Faizabad||FWD, barabanki",BARABANKI,225001.0,2.0,,M/S GOODWILL CONSTRUCTION,"673,455",Accepted-AOC,07-Jun-2026,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XI Circle Irrigation Works, Faizabad||FWD, barabanki",True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 2, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Monsoon,,False,True,Others,
2026_UPIDC_1158137_12,01/EE/2026-27,Silt clearance of Khemnivada Drain from k.m. 3.600 to 0.000,Silt clearance of Khemnivada Drain from k.m. 3.600 to 0.000,Works,Open Tender,Item Rate,Civil Works - Canal,No,No,NA ,09-Jun-2026 10:00 AM,NA ,90.0,No ,No,Online,15-Jun-2026 12:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Ram Ganga, Kanpur||II Circle Irrigation Works, Kanpur||KDLGC, kanpur",Kanpur,208004.0,2.0,"3,05,000",Baba Shiv Enterprises,"281,610",Accepted-AOC,18-Jun-2026,"U P Irrigation Department (Civil)||Chief Engineer-Ram Ganga, Kanpur||II Circle Irrigation Works, Kanpur||KDLGC, kanpur",True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 2, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Monsoon,,False,True,Others,
2026_UPIDC_1158137_16,01/EE/2026-27,Silt clearance of Bhandariya Drain from k.m. 5.500 to 0.000,Silt clearance of Bhandariya Drain from k.m. 5.500 to 0.000,Works,Open Tender,Item Rate,Civil Works - Canal,No,No,NA ,09-Jun-2026 10:00 AM,NA ,90.0,No ,No,Online,15-Jun-2026 12:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Ram Ganga, Kanpur||II Circle Irrigation Works, Kanpur||KDLGC, kanpur",Kanpur,208004.0,2.0,"3,60,000",M/S B L F CONSTRUCTION,"173,500",Accepted-AOC,20-Jun-2026,"U P Irrigation Department (Civil)||Chief Engineer-Ram Ganga, Kanpur||II Circle Irrigation Works, Kanpur||KDLGC, kanpur",True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 2, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Monsoon,,False,True,Others,
2026_UPIDC_1152951_11,01/EE/2026-27,Silt clearance of Gopalpur drain from km 0.000 to km 11.580,Silt clearance of Gopalpur drain from km 0.000 to km 11.580,Works,Open Tender,Item Rate,Civil Works - Others,No,No,NA ,25-May-2026 10:00 AM,NA ,90.0,No ,No,Online,01-Jun-2026 12:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Externally Aided Project, Lucknow||Drainage Circle, Kanpur||DD, aligarh",Hathras,204101.0,2.0,,M/s Rakesh Kumar Thekedar,"311,529.83",Accepted-AOC,23-Jun-2026,"U P Irrigation Department (Civil)||Chief Engineer-Externally Aided Project, Lucknow||Drainage Circle, Kanpur||DD, aligarh",True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 2, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Monsoon,,False,True,Others,
2026_UPIDC_1160393_9,02/EE/2026-27,Silt clearance of Karbigawan Drain from k.m. 7.000 to 0.000,Silt clearance of Karbigawan Drain from k.m. 7.000 to 0.000,Works,Open Tender,Item Rate,Civil Works - Canal,No,No,NA ,13-Jun-2026 10:00 AM,NA ,90.0,No ,No,Online,18-Jun-2026 12:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Ram Ganga, Kanpur||II Circle Irrigation Works, Kanpur||KDLGC, kanpur",Kanpur,208004.0,2.0,"4,86,000",DEV CONSTRUCTIONS AND SUPPLIERS,"266,446",Accepted-AOC,24-Jun-2026,"U P Irrigation Department (Civil)||Chief Engineer-Ram Ganga, Kanpur||II Circle Irrigation Works, Kanpur||KDLGC, kanpur",True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 2, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Monsoon,,False,True,Others,
2026_UPIDC_1135364_5,01/EE/ID2K/2026-27,LOT-05,SILT DISPOSAL BY AUCTIONING OF MATHIYA BRANCH FROM KM 2.000 TO KM 3.000,Works,Auction,Fixed-rate,Civil Works,No,No,NA ,10-Apr-2026 10:00 AM,NA ,90.0,No ,No,Online,16-Apr-2026 03:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Gandak, Gorakhpur||Gandak IWC-1, Gorakhpur||ID-2, kushinagar","Irrigation Division-2, Kushinagar",274401.0,2.0,"2,37,860",DASHRATH SHARMA,"268,442",Accepted-AOC,04-May-2026,"U P Irrigation Department (Civil)||Chief Engineer-Gandak, Gorakhpur||Gandak IWC-1, Gorakhpur||ID-2, kushinagar",True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 1, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Pre-Monsoon,,False,True,Others,
2026_UPIDC_1155019_6,01/EE/2026-27,01/EE/2026-27,Earth Work in Silt Clearance of Chhoiya Drain from Km. 0.000 to 12.650 in District Budaun.,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,28-May-2026 06:00 PM,NA ,90.0,No ,No,Online,03-Jun-2026 02:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Eastern Ganga, Moradabad||Flood Works Circle, Bareilly||FD, badaun",Budaun,243601.0,3.0,"5,14,000",BALA JI TRADERS,"268,028",Accepted-AOC,16-Jun-2026,"U P Irrigation Department (Civil)||Chief Engineer-Eastern Ganga, Moradabad||Flood Works Circle, Bareilly||FD, badaun",True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 1, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Monsoon,,False,True,Others,
2026_UPIDM_1122258_1,70/EE/CSD-3/2025-26 (LOT-1),"Excavation work by Hydraulic Excavator from chainage 1.73 km to 2.41 km for the project of river training work through channelization for the protection of Village Baghpur, Mirapur Sadhunangal, and other village groups from flood and erosion along th","Excavation work by Hydraulic Excavator from chainage 1.73 km to 2.41 km for the project of river training work through channelization for the protection of Village Baghpur, Mirapur Sadhunangal, and other village groups from flood and erosion along th",Works,Open Tender,Fixed-rate,Miscellaneous Works,No,No,NA ,06-Mar-2026 04:30 PM,NA ,120.0,No ,No,Online,13-Mar-2026 03:00 PM,"U P Irrigation Department (Mechanical)||Central Equipment and Stores Procurement||S E Irrigation Workshop Circle - I Kanpur||E E Central Store Division-III, KALAGARH",meerut,250406.0,2.0,,M/S RAJARAM,"2,727,027",Accepted-AOC,25-Jun-2026,"U P Irrigation Department (Mechanical)||Central Equipment and Stores Procurement||S E Irrigation Workshop Circle - I Kanpur||E E Central Store Division-III, KALAGARH",True,"{'Flood': 2, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 2, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Pre-Monsoon,,True,False,Others,
2026_UPIDC_1137713_13,01/EE/2026-27,Auction of Silt/Sand Placed at left and right bank of Mishrikh Dy from km. 0.000 to 3.400 (Lot-13),Auction of Silt/Sand Placed at left and right bank of Mishrikh Dy from km. 0.000 to 3.400 (Lot-13),Works,Auction,Item Rate,Civil Works - Canal,No,No,NA ,17-Apr-2026 09:00 AM,NA ,90.0,No ,No,Online,24-Apr-2026 01:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Sharda, Lucknow||Irrigation Works Circle, Sitapur||SDSC, sitapur",Sitapur,261001.0,2.0,"3,61,760",M/S RAJENDRA VERMA,"388,376",Accepted-AOC,27-May-2026,"U P Irrigation Department (Civil)||Chief Engineer-Sharda, Lucknow||Irrigation Works Circle, Sitapur||SDSC, sitapur",True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 2, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Pre-Monsoon,,False,True,Others,
2026_UPIDC_1152951_13,01/EE/2026-27,Silt clearance of Palra drain from km 3.400 to km 30.030,Silt clearance of Palra drain from km 3.400 to km 30.030,Works,Open Tender,Item Rate,Civil Works - Others,No,No,NA ,04-Jun-2026 05:00 PM,NA ,90.0,No ,No,Online,09-Jun-2026 06:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Externally Aided Project, Lucknow||Drainage Circle, Kanpur||DD, aligarh",Aligarh,202001.0,2.0,"21,81,000",KAMLESH KUMAR CONTRACTOR,"933,899.18",Accepted-AOC,23-Jun-2026,"U P Irrigation Department (Civil)||Chief Engineer-Externally Aided Project, Lucknow||Drainage Circle, Kanpur||DD, aligarh",True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 2, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Monsoon,,False,True,Others,
