Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date :,Department,is_flood_tender,positive_keywords_dict,negative_keywords_dict,Season,Scheme,Erosion,Roads_Bridges_Embkt,Response Type,Flood Response - Subhead
2026_UPIDC_1157095_5,02/EE/2026-27,Silt Clearance of Chirawar Drain From Km. 03.900 to 0.000 for the year 2026-27,Silt Clearance,Works,Open Tender,Item Rate,Civil Works - Others,No,No,NA ,08-Jun-2026 09:00 AM,NA ,90.0,No ,No,Online,13-Jun-2026 11:30 AM,"U P Irrigation Department (Civil)||Chief Engineer-Ram Ganga, Kanpur||II Circle Irrigation Works, Kanpur||Irrigation Division Kannauj",Kannauj,209725.0,2.0,"2,12,000",M/S SHRI BANKE BIHARI CONSTGRUCTION AND SUPPLYER,"85,418.75",Accepted-AOC,30-Jun-2026,"U P Irrigation Department (Civil)||Chief Engineer-Ram Ganga, Kanpur||II Circle Irrigation Works, Kanpur||Irrigation Division Kannauj",True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 2, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Monsoon,,False,True,Others,
2026_UPIDC_1144182_2,01/EE/2026-27,Recoupment of Nose Portion of Launching apron at Dampner No 7 Near km 18.750 at P.D.T.Marginal Embankment in District Shrawasti. (Lot-29),Recoupment of Nose Portion of Launching apron at Dampner No 7 Near km 18.750 at P.D.T.Marginal Embankment in District Shrawasti. (Lot-29),Works,Open Tender,Item Wise,Civil Works,No,No,NA ,23-May-2026 04:00 PM,NA ,90.0,No ,No,Online,28-May-2026 05:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-1, Faizabad||IX Circle Irrigation Works, Bahraich||Flood Division, Shravasti",Bhinga,271831.0,2.0,,M/S KABIRA CONSTRUCTION,"36,000",Accepted-AOC,15-Jul-2026,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-1, Faizabad||IX Circle Irrigation Works, Bahraich||Flood Division, Shravasti",True,"{'Flood': 0, 'Embankment': 2, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Monsoon,,False,True,Repair and Restoration,{'recoupment': 2}
2026_UPIDC_1155019_2,01/EE/2026-27,01/EE/2026-27,ANTI EROSION WORK NEAR VILLAGE MALLAH NAGLA FROM KM 14.090 TO 14.130 OF USHAIT TATBUND ON LEFT BANK OF RIVER GANGA IN DISTT. BUDAUN.,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,28-May-2026 06:00 PM,NA ,90.0,No ,No,Online,03-Jun-2026 02:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Eastern Ganga, Moradabad||Flood Works Circle, Bareilly||FD, badaun",Budaun,243601.0,3.0,"7,25,000",BALA JI TRADERS,"407,945",Accepted-AOC,17-Jun-2026,"U P Irrigation Department (Civil)||Chief Engineer-Eastern Ganga, Moradabad||Flood Works Circle, Bareilly||FD, badaun",True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 1, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Monsoon,,True,False,Others,
2026_UPIDC_1157095_4,02/EE/2026-27,Silt Clearance of Jinaura Supplimentry Cut Drain From Km. 4.000 to 0.000 for the year 2026-27,Silt Clearance,Works,Open Tender,Item Rate,Civil Works - Others,No,No,NA ,08-Jun-2026 09:00 AM,NA ,90.0,No ,No,Online,13-Jun-2026 11:30 AM,"U P Irrigation Department (Civil)||Chief Engineer-Ram Ganga, Kanpur||II Circle Irrigation Works, Kanpur||Irrigation Division Kannauj",Kannauj,209725.0,2.0,"2,15,000",M/S SHRI BANKE BIHARI CONSTGRUCTION AND SUPPLYER,"86,803.2",Accepted-AOC,30-Jun-2026,"U P Irrigation Department (Civil)||Chief Engineer-Ram Ganga, Kanpur||II Circle Irrigation Works, Kanpur||Irrigation Division Kannauj",True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 2, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Monsoon,,False,True,Others,
2026_REDUP_1148278_8,06 Date 02-04-2026 Twarit spn,khanpur ramveer,Interlocking work from Ramveer Singh house to the canal culvert in village Khanpur of development block Dadraul,Works,Open Tender,Fixed-rate,Civil Works - Roads,No,No,NA ,15-May-2026 10:00 AM,NA ,90.0,No ,No,Online,30-May-2026 12:30 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE BAREILLY CIRCLE||EE SHAHJAHANPUR,shahjahanpur,242001.0,2.0,"33,64,000",M/S VIMAL KUMAR SINGH,"3,960,783",Accepted-AOC,21-Jul-2026,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE BAREILLY CIRCLE||EE SHAHJAHANPUR,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 1, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Monsoon,,False,True,Others,
2026_UPIDC_1145970_11,02/EE/2026-27,Fixing of boundary piller for demarcation of flood plane area in Distt Aligarh.,Fixing of boundary piller for demarcation of flood plane area in Distt Aligarh.,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,18-May-2026 02:00 PM,NA ,90.0,No ,No,Online,23-May-2026 04:00 PM,U P Irrigation Department (Civil)||Chief Engineer ( Yamuna) Okhla||S E Irrigation Works Circle III Agra||E E Head Works Division Agra Canal Okhla,flood plane area in Distt Aligarh.,202001.0,2.0,"6,10,000",M/S Himanshu Singh,"555,073",Accepted-AOC,29-Jun-2026,U P Irrigation Department (Civil)||Chief Engineer ( Yamuna) Okhla||S E Irrigation Works Circle III Agra||E E Head Works Division Agra Canal Okhla,True,"{'Flood': 2, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Monsoon,,False,False,Others,
2026_UPIDC_1152951_15,01/EE/2026-27,Silt clearance of Akrabad I drain from km 0.000 to km 13.600,Silt clearance of Akrabad I drain from km 0.000 to km 13.600,Works,Open Tender,Item Rate,Civil Works - Others,No,No,NA ,04-Jun-2026 05:00 PM,NA ,90.0,No ,No,Online,09-Jun-2026 06:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Externally Aided Project, Lucknow||Drainage Circle, Kanpur||DD, aligarh",Aligarh,202001.0,2.0,"6,81,000",Guru Construction Works,"332,638.12",Accepted-AOC,16-Jul-2026,"U P Irrigation Department (Civil)||Chief Engineer-Externally Aided Project, Lucknow||Drainage Circle, Kanpur||DD, aligarh",True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 2, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Monsoon,,False,True,Others,
2026_REDUP_1148278_9,06 Date 02-04-2026 Twarit spn,Ktha road,Construction of interlocking and culvert connecting MD Agro from Kataha Road towards Primary Health Centre in village Jaitipur of Block Jaitipur,Works,Open Tender,Fixed-rate,Civil Works,No,No,NA ,15-May-2026 10:00 AM,NA ,90.0,No ,No,Online,30-May-2026 12:30 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE BAREILLY CIRCLE||EE SHAHJAHANPUR,shahjahanpur,242001.0,2.0,"31,26,000",M/S BRIJESH GUPTA,"3,679,403",Accepted-AOC,21-Jul-2026,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE BAREILLY CIRCLE||EE SHAHJAHANPUR,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 1, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Monsoon,,False,True,Others,
2026_YEIDA_1108453_16,YEA/GM(PROJECT)/2026/457 DT-19/01/2026,Construction of road and culvert to connect between Appral park and handcraft park pocket A and pocket-F in sector 29 YEA WC-04,Construction of road and culvert to connect between Appral park and handcraft park pocket A and pocket-F in sector 29 YEA WC-04,Works,Open Tender,Fixed-rate,Civil Works,No,No,NA ,27-Jan-2026 06:55 PM,NA ,90.0,No ,No,Online,13-Feb-2026 11:00 AM,Yamuna Expressway Industrial Development Authority,YAMUNA EXPRESSWAY INDUSTRIAL DEVELOPMENT AUTHORITY,201308.0,2.0,"1,76,42,361",PRANIT BUILDERS PRAVITE LIMTIED,"11,448,128.35",Accepted-AOC,21-Jul-2026,Yamuna Expressway Industrial Development Authority,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 2, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Pre-Monsoon,,False,True,Others,
2026_UPIDC_1144162_1,01/EE/2026-27,Removial Sandbar From Right Edge of Rapti River Between km 18.200 to km 18.500 at P.D.T.Marginal Embankment in District Shrawasti.,Removial Sandbar From Right Edge of Rapti River Between km 18.200 to km 18.500 at P.D.T.Marginal Embankment in District Shrawasti. (Lot-26),Works,Open Tender,Item Wise,Civil Works,No,No,NA ,30-Apr-2026 06:10 PM,NA ,90.0,No ,No,Online,06-May-2026 03:30 PM,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-1, Faizabad||IX Circle Irrigation Works, Bahraich||Flood Division, Shravasti",Bhinga,271831.0,2.0,,BANKE BIHARI CONTRACTOR & GENERAL ORDER SUPPLIERS,"68,000",Accepted-AOC,13-Jul-2026,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-1, Faizabad||IX Circle Irrigation Works, Bahraich||Flood Division, Shravasti",True,"{'Flood': 0, 'Embankment': 2, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Pre-Monsoon,,False,True,Others,
