Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date :,Department,is_flood_tender,positive_keywords_dict,negative_keywords_dict,Season,Scheme,Erosion,Roads_Bridges_Embkt,Response Type
2025_UPIDC_1038746_7,01/EE/2025-26,LOT 02,Construction of V.R.B. (R.C.C. Box culvert) at Km. 16.100 Of Gangrauli Dy.,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,04-Jun-2025 05:00 PM,NA ,90.0,No ,No,Online,10-Jun-2025 11:30 AM,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-1, Faizabad||XV Circle Irrigation Work, Gonda||SCD-1, gonda",Gonda,271001.0,2.0,"31,90,000",M/S ARADHANA CONSTRUCTION,"3,158,524.07",Accepted-AOC,17-Sep-2025,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-1, Faizabad||XV Circle Irrigation Work, Gonda||SCD-1, gonda",True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 1, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Monsoon,,False,True,Others
2025_REDUP_1071827_2,1446/EE/RED/25-26/04-09-2025,Construction of Culvert on Nala Between Vill.Shivpuri and Jaitoolpur in gram Panchayat Jaitoolpur mainpuri.,Construction of Culvert on Nala Between Vill.Shivpuri and Jaitoolpur in gram Panchayat Jaitoolpur mainpuri.,Works,Open Tender,Lump-sum,Civil Works - Roads,No,No,NA ,06-Sep-2025 04:00 PM,NA ,90.0,No ,No,Online,15-Sep-2025 12:30 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE||EE MAINPURI,Mainpuri,205001.0,2.0,"1,172",M/s SHRI GANESH CONSTRUCTION AND SUPPLIERS,"754,278",Accepted-AOC,20-Sep-2025,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE||EE MAINPURI,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 2, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Monsoon,,False,True,Others
2025_UPIDC_1043197_2,01/EE/2025-26,Silt clearance of Kurriya drain from km. 0.000 to 6.430 in district Hardoi (Lot-13),Silt clearance of Kurriya drain from km. 0.000 to 6.430 in district Hardoi (Lot-13),Works,Open Tender,Item Rate,Civil Works - Canal,No,No,NA ,04-Jun-2025 05:00 PM,NA ,90.0,No ,No,Online,11-Jun-2025 10:00 AM,"U P Irrigation Department (Civil)||Chief Engineer-Sharda, Lucknow||VI Circle Irrigation Works, Lucknow||HDSC, hardoi",Hardoi,241001.0,2.0,"6,61,000",M/S PREM CHANDRA TRIVEDI,"399,709.96",Accepted-AOC,17-Jun-2025,"U P Irrigation Department (Civil)||Chief Engineer-Sharda, Lucknow||VI Circle Irrigation Works, Lucknow||HDSC, hardoi",True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 2, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Monsoon,,False,True,Others
2025_UPIDC_1043195_2,01/EE/2025-26,Silt clearance of Barahua drain from km. 0.000 to 5.430 in district Hardoi (Lot-12),Silt clearance of Barahua drain from km. 0.000 to 5.430 in district Hardoi (Lot-12),Works,Open Tender,Item Rate,Civil Works - Canal,No,No,NA ,03-Jun-2025 05:00 PM,NA ,90.0,No ,No,Online,10-Jun-2025 10:00 AM,"U P Irrigation Department (Civil)||Chief Engineer-Sharda, Lucknow||VI Circle Irrigation Works, Lucknow||HDSC, hardoi",Hardoi,241001.0,2.0,"6,54,000",MS MAA VAISHNO CUNSTRUCTION COMPANY,"385,825.68",Accepted-AOC,17-Jun-2025,"U P Irrigation Department (Civil)||Chief Engineer-Sharda, Lucknow||VI Circle Irrigation Works, Lucknow||HDSC, hardoi",True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 2, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Monsoon,,False,True,Others
2025_UPIDC_1046303_1,02/2025-26-1510(6),E/W in silt clearence of sarailahami Drain km 0.000 to km 6.500,E/W in silt clearence of sarailahami Drain km 0.000 to km 6.500,Works,Open Tender,Item Rate,Civil Works - Canal,No,No,NA ,06-Jun-2025 10:00 AM,NA ,90.0,No ,No,Online,12-Jun-2025 12:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XVI Circle Irrigation Works, Pratapgargh||RDSSC, raibareilly",raebareli,229001.0,2.0,"3,10,000",M/S Kamlesh Kumar Singh,"142,870",Accepted-AOC,21-Jun-2025,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XVI Circle Irrigation Works, Pratapgargh||RDSSC, raibareilly",True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 2, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Monsoon,,False,True,Others
2025_UPIDC_1042093_20,01/EE/2025-26,Earth work in excavation for correcting internal section/Silt clearence of Godhaura Drain From km. 0.000 to km. 19.400.,Earth work in excavation for correcting internal section/Silt clearence of Godhaura Drain From km. 0.000 to km. 19.400.,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,02-Jun-2025 12:00 PM,NA ,15.0,No ,No,Online,07-Jun-2025 01:30 PM,"U P Irrigation Department (Civil)||Chief Engineer-Gandak, Gorakhpur||Drainage Circle, Ballia||FD, azamgarh",Azamgarh,276001.0,2.0,"18,32,703",Ms A S Construction,"1,603,942.92",Accepted-AOC,15-Sep-2025,"U P Irrigation Department (Civil)||Chief Engineer-Gandak, Gorakhpur||Drainage Circle, Ballia||FD, azamgarh",True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 2, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Monsoon,,False,True,Others
2025_REDUP_1045943_5,241/EE RED AYODHYA/25-26 Dt 21/04/2025,"Under District Ayodhya, Construction of Interlocking road from Gram Panchayat Alnabhari Parsauli paved road to culvert in front of Pavan Verma house, Lot No 5","Under District Ayodhya, Construction of Interlocking road from Gram Panchayat Alnabhari Parsauli paved road to culvert in front of Pavan Verma house, Lot No 5",Works,Open Tender,Percentage,Civil Works,No,No,NA ,04-Jun-2025 06:55 PM,05-Jun-2025 11:00 AM ,90.0,No ,No,Online,11-Jun-2025 03:00 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE FAIZABAD CIRCLE||EE FAIZABAD,Ayodhya,225001.0,2.0,"12,64,000",M/S SINGH CONSTRUCTIONS,"1,415,322",Accepted-AOC,03-Sep-2025,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE FAIZABAD CIRCLE||EE FAIZABAD,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 2, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Monsoon,,False,True,Others
2025_UPIDC_1043264_1,01/EE/2025-26,Silt clearance of Ratanpur drain from km. 0.000 to 15.680 in district Lakhimpur Khiri (Lot-27),Silt clearance of Ratanpur drain from km. 0.000 to 15.680 in district Lakhimpur Khiri (Lot-27),Works,Open Tender,Item Rate,Civil Works - Canal,No,No,NA ,27-May-2025 12:00 PM,NA ,90.0,No ,No,Online,03-Jun-2025 10:00 AM,"U P Irrigation Department (Civil)||Chief Engineer-Sharda, Lucknow||VI Circle Irrigation Works, Lucknow||HDSC, hardoi",Lakhimpur khiri,261505.0,2.0,"30,03,000",M/S KOUSHAL KISHORE SINGH THEKEDAR,"1,598,822",Accepted-AOC,17-Jun-2025,"U P Irrigation Department (Civil)||Chief Engineer-Sharda, Lucknow||VI Circle Irrigation Works, Lucknow||HDSC, hardoi",True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 2, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Monsoon,,False,True,Others
2025_UPIDC_1042093_13,01/EE/2025-26,Earth work in excavation for correcting internal section/Silt clearence of Godhaura Majhaura Drain From km. 0.000 to km. 4.400.,Earth work in excavation for correcting internal section/Silt clearence of Godhaura Majhaura Drain From km. 0.000 to km. 4.400.,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,24-May-2025 09:00 AM,NA ,15.0,No ,No,Online,29-May-2025 01:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Gandak, Gorakhpur||Drainage Circle, Ballia||FD, azamgarh",Azamgarh,276001.0,2.0,"3,42,137",KAPIL DEO YADAV,"117,304.32",Accepted-AOC,14-Aug-2025,"U P Irrigation Department (Civil)||Chief Engineer-Gandak, Gorakhpur||Drainage Circle, Ballia||FD, azamgarh",True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 2, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Monsoon,,False,True,Others
2025_UPIDC_1043246_2,01/EE/2025-26,Silt clearance of Ratanpur cut drain from km. 0.000 to 3.400 in district Lakhimpur Khiri (Lot-24),Silt clearance of Ratanpur cut drain from km. 0.000 to 3.400 in district Lakhimpur Khiri (Lot-24),Works,Open Tender,Item Rate,Civil Works - Canal,No,No,NA ,04-Jun-2025 06:00 PM,NA ,90.0,No ,No,Online,11-Jun-2025 10:00 AM,"U P Irrigation Department (Civil)||Chief Engineer-Sharda, Lucknow||VI Circle Irrigation Works, Lucknow||HDSC, hardoi",Lakhimpur khiri,261505.0,2.0,"8,01,000",Chunni Lal,"392,559.57",Accepted-AOC,17-Jun-2025,"U P Irrigation Department (Civil)||Chief Engineer-Sharda, Lucknow||VI Circle Irrigation Works, Lucknow||HDSC, hardoi",True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 2, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Monsoon,,False,True,Others
2025_UPIDC_1043201_1,03/EE/2025-26,"Flood protection work for protection from river erosion in the down stream of village Rampurwa, Patti etc. situated on the right bank of Sharda river under Tehsil Laharpur in District Sitapur (Lot-01)","Flood protection work for protection from river erosion in the down stream of village Rampurwa, Patti etc. situated on the right bank of Sharda river under Tehsil Laharpur in District Sitapur (Lot-01)",Works,Open Tender,Item Rate,Civil Works - Canal,No,No,NA ,28-May-2025 09:00 AM,NA ,90.0,No ,No,Online,03-Jun-2025 01:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Sharda, Lucknow||Irrigation Works Circle, Sitapur||SDSC, sitapur",Sitapur,261001.0,2.0,"27,90,000",ACURATE CONTRACTOR,"1,444,269",Accepted-AOC,10-Jul-2025,"U P Irrigation Department (Civil)||Chief Engineer-Sharda, Lucknow||Irrigation Works Circle, Sitapur||SDSC, sitapur",True,"{'Flood': 2, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 2, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Monsoon,,True,False,Others
