Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
Silt Clearance of Auras Dy. From km. 0.000 to 11.140 for Rabi fasli 1433 year 2025-26 (Lot-14),Silt Clearance of Auras Dy. From km. 0.000 to 11.140 for Rabi fasli 1433 year 2025-26 (Lot-14),refer tender ,NA ,"5,66,000",Civil Works - Canal,NA ,Rate Contract,90.0,15.0,Unnao,209881.0,NA ,NA ,NA ,"OFFICE OF EXECUTIVE ENGINEER L.D-2,.S.C",No ,No,"11,320",Yes,percentage,2.0%,Nil,Nil,EXECUTIVE ENGINEER,"OFFICE OF EXECUTIVE ENGINEER L.D-2,.S.C",1.0,Fee/PreQual/Technical,.pdf,Tender Notice,30-Oct-2025 06:00 PM,06-Nov-2025 02:10 PM,30-Oct-2025 06:00 PM,06-Nov-2025 02:00 PM,NA ,NA ,30-Oct-2025 06:00 PM,06-Nov-2025 02:00 PM,10-Nov-2025 10:00 AM,677.0,Nil,Nil,No,"U P Irrigation Department (Civil)||Chief Engineer-Sharda, Lucknow||VI Circle Irrigation Works, Lucknow||LD-2SC, lucknow",05/EE/2025-26,2025_UPIDC_1084346_21,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,SBI Bank,AOC,1,5654624,M/S HAYAT ALI,05-Nov-2025 06:55 PM,Rejected-Finance,II,10-Nov-2025 02:21 PM,"U P Irrigation Department (Civil)||Chief Engineer-Sharda, Lucknow||VI Circle Irrigation Works, Lucknow||LD-2SC, lucknow",2025_UPIDC_1084346_21,05/EE/2025-26,Silt Clearance of Auras Dy. From km. 0.000 to 11.140 for Rabi fasli 1433 year 2025-26 (Lot-14),1.0,5656415.0,M/S R.N.CONSTRUCTION,INR,"558,362.09",Mukesh Kumar Vaish,Internal,"AJAY KUMAR CHAUDHARI Executive Engineer Y. k. Yadav, D.A.O.",Mukesh Kumar Vaish,10-Nov-2025 02:21 PM,finsummary_1993963.pdf (209.61 KB),Finance,Financial,Mukesh Kumar Vaish,10-Nov-2025 11:25 AM,finance_1993963.pdf,BOQ Comparative Chart,Mukesh Kumar Vaish,Internal,"AJAY KUMAR CHAUDHARI Executive Engineer Y. k. Yadav, D.A.O.",Mukesh Kumar Vaish,07-Nov-2025 11:55 AM,10-Nov-2025 10:00 AM,techsummary_1993963.pdf (209.61 KB),Technical,Technical,Mukesh Kumar Vaish,07-Nov-2025 11:43 AM,technical_1993963.pdf,01-Dec-2025,"INR 558,362.09",15.0,Mukesh Kumar Vaish,06-Dec-2025 12:55 PM,Aoc14.pdf (347.00 KB),AOC,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Bid Document,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2,5655519,M/S MAA SHREE CONSTRUCTION,05-Nov-2025 05:07 PM,Rejected-Finance,III,10-Nov-2025 06:55 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Bill Of Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,3,5656415,M/S R.N.CONSTRUCTION,05-Nov-2025 10:16 PM,Accepted-AOC,I,06-Dec-2025 12:02 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
