Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,S.No,Bank Name,Tender Stage
01-Dec-2025,"INR 495,258.1",25.0,Ravi Prakash Singh,01-May-2026 06:48 PM,100.pdf (191.00 KB),Technical,All bidders are accepted,Ravi Prakash Singh,14-Nov-2025 04:42 PM,technical_1993988.pdf,R P Singh,Internal,Naveen Kumar,Ravi Prakash Singh,14-Nov-2025 05:47 PM,14-Nov-2025 06:48 PM,techsummary_1993988.pdf (1448.83 KB),R P Singh,Internal,,Ravi Prakash Singh,01-Dec-2025 01:21 PM,finsummary_1993988.pdf (191.23 KB),Finance,all bidders are accepted,Ravi Prakash Singh,29-Nov-2025 04:00 PM,finance_1993988.pdf,BOQ Comparative Chart,1.0,5655040.0,V K CONTRACTOR,INR,"495,258.1","U P Irrigation Department (Civil)||Chief Engineer-Eastern Ganga, Moradabad||Irrigation Works Circle, Moradabad||ID, moradabad",2025_UPIDC_1086963_10,3646/IDMBD/Etender/2025 Dt 16.10.2025,Reconstruction of VRB at Km 6.132 of Narayanpur Minor,1,5652705,Kisan Sales Corporation,04-Nov-2025 06:00 PM,Rejected-Technical,Non Responsive,14-Nov-2025 05:47 PM,AOC,Reconstruction of VRB at Km 6.132 of Narayanpur Minor,Reconstruction of VRB at Km 6.132 of Narayanpur Minor,As per NIT ,NA ,"6,71,000",Civil Works - Canal,NA ,Tender,90.0,25.0,Moradabad,244001.0,NA ,NA ,NA ,As per NIT,No ,No,"13,000",No,fixed,,Nil,Nil,"U P Irrigation Department (Civil)||Chief Engineer-Eastern Ganga, Moradabad||Irrigation Works Circle, Moradabad||ID, moradabad",3646/IDMBD/Etender/2025 Dt 16.10.2025,2025_UPIDC_1086963_10,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,677.0,Nil,Nil,No,1.0,Fee/PreQual/Technical,.pdf,Technical Documents,30-Oct-2025 06:00 PM,06-Nov-2025 02:00 PM,30-Oct-2025 06:00 PM,06-Nov-2025 01:00 PM,NA ,NA ,30-Oct-2025 06:00 PM,06-Nov-2025 01:00 PM,14-Nov-2025 06:00 PM,Office of the EE ID Moradabad,Office of the EE ID Moradabad,1.0,SBI Bank,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5652590,M/S KUNWAR PAL CONTRACTOR,05-Nov-2025 01:16 PM,Rejected-Finance,3rd,01-Dec-2025 01:21 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5657082,M/S MALIK CONSTRUCTION,06-Nov-2025 09:47 AM,Rejected-Finance,2nd,01-Dec-2025 01:21 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5652065,M/S MUKESH KUMAR CONTRACTOR,05-Nov-2025 01:38 PM,Rejected-Technical,Non Responsive,14-Nov-2025 05:47 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5656951,S S CONSTRUCTION COMPANY,06-Nov-2025 07:48 AM,Rejected-Technical,Non Responsive,14-Nov-2025 05:47 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,5657862,VISHALA CIVIL CONTRACTORS AND MAINTENANCE,06-Nov-2025 12:45 PM,Rejected-Finance,4th,01-Dec-2025 01:21 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,5655040,V K CONTRACTOR,05-Nov-2025 03:42 PM,Accepted-AOC,1st Lowest,01-Dec-2025 01:23 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
