S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Tender Stage,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
1.0,SBI Bank,Earth work in silt clearance/Scarping of Gumari Dy form km 0.000 km 5.280,Earth work in silt clearance/Scarping of Gumari Dy form km 0.000 km 5.280,Please refer Tender documents. ,NA ,"2,45,000",Civil Works - Canal,NA ,Tender,90.0,NA ,EE S.N.K.-1 BALRAMPUR,271201.0,NA ,NA ,NA ,EE S.N.K.-1 BALRAMPUR,No ,No,"25,000",Yes,fixed,,Nil,Nil,589.0,Nil,Nil,No,1,Fee/PreQual/Technical,.pdf,NIT,06-Nov-2025 10:00 AM,12-Nov-2025 03:00 PM,06-Nov-2025 10:00 AM,12-Nov-2025 02:00 PM,NA ,NA ,06-Nov-2025 10:00 AM,12-Nov-2025 02:00 PM,19-Nov-2025 02:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Drainage Cirlce, Gonda||SCD-1 Balrampur",01/EE/2025-26,2025_UPIDC_1084460_24,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,EE S.N.K.-1 BALRAMPUR,EE S.N.K.-1 BALRAMPUR,AOC,1.0,5667583.0,M/S KAMLA PATI SHUKLA,INR,"244,853.81",Finance,L1,Pramod Kumar,22-Nov-2025 02:55 PM,finance_1996908.pdf,BOQ Comparative Chart,Pramod Kumar,Internal,Akhilesh Kumar Singh,Pramod Kumar,22-Nov-2025 04:05 PM,finsummary_1996908.pdf (170.15 KB),1,5669126,AMRENDRA KUMAR TRIPATHI,11-Nov-2025 06:21 PM,Rejected-Finance,L2,22-Nov-2025 04:05 PM,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Drainage Cirlce, Gonda||SCD-1 Balrampur",2025_UPIDC_1084460_24,01/EE/2025-26,Earth work in silt clearance/Scarping of Gumari Dy form km 0.000 km 5.280,02-Dec-2025,"INR 244,853.81",25.0,Pramod Kumar,02-Dec-2025 12:37 PM,24.pdf (515.00 KB),L1,Technical,bid,Pramod Kumar,18-Nov-2025 01:59 PM,technical_1996908.pdf,Pramod Kumar,Internal,Akhilesh Kumar Singh,Pramod Kumar,19-Nov-2025 01:57 PM,19-Nov-2025 02:00 PM,techsummary_1996908.pdf (84.76 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,2,5667583,M/S KAMLA PATI SHUKLA,12-Nov-2025 10:01 AM,Accepted-AOC,L1,02-Dec-2025 12:37 PM,,,,,,,,,,,,,,,,,,,,,,,,AOC
