Cover No,Cover,Document Type,Description,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage
1.0,Fee/PreQual/Technical,.pdf,NIT,Executive Engineer,EGCCD6 Najibabad,28-Oct-2025 09:00 AM,05-Nov-2025 02:00 PM,28-Oct-2025 10:00 AM,04-Nov-2025 02:00 PM,28-Oct-2025 10:00 AM ,04-Nov-2025 02:00 PM ,28-Oct-2025 10:00 AM,04-Nov-2025 02:00 PM,28-Nov-2025 10:00 AM,1.0,SBI Bank,266.0,Nil,Nil,No,"28,000",No,fixed,,Nil,Nil,"U P Irrigation Department (Civil)||Chief Engineer-Eastern Ganga, Moradabad||EGCC Circle, Bijnore||EGCD-6, nazibabad",03/EE/2025-26,2025_UPIDC_1085704_9,Yes,Open Tender,Item Wise,Works,2.0,No,No,Online,No,No,No,Restoration of Canal Section of Kotra Dy. from km. 21.650 to 28.325,Restoration of Canal Section of Kotra Dy. from km. 21.650 to 28.325,Please refer tender documents ,NA ,"13,64,000",Civil Works - Canal,NA ,Tender,90.0,120.0,Najibabad,246763.0,NA ,NA ,NA ,Najibabad,No ,No,AOC,Finance,03 Bidders Admitted in Financial Bid,Trilok Chand,01-Dec-2025 04:48 PM,,BOQ Comparative Chart,Er. Trilok Chand,Internal,E.E. EGCCD2 Haridwar,Trilok Chand,27-Nov-2025 06:05 PM,28-Nov-2025 10:00 AM,techsummary_1990998.pdf (335.96 KB),Technical,04 Bidders Admitted in technical bid,Trilok Chand,27-Nov-2025 05:28 PM,,Er. Trilok Chand,Internal,EE EGCCD2 Haridwar,Trilok Chand,16-Dec-2025 05:23 PM,finsummary_1990998.pdf (335.96 KB),16-Dec-2025,"INR 857,726",120.0,Trilok Chand,16-Dec-2025 06:04 PM,9.pdf (354.00 KB),DOS 15.12.2025,1,5651829,dinesh kumar contractor,04-Nov-2025 01:25 PM,Rejected-Finance,Lowest II,16-Dec-2025 05:23 PM,1.0,5650203.0,SANDEEP KUMAR SINGHAL,INR,"857,726","U P Irrigation Department (Civil)||Chief Engineer-Eastern Ganga, Moradabad||EGCC Circle, Bijnore||EGCD-6, nazibabad",2025_UPIDC_1085704_9,03/EE/2025-26,Restoration of Canal Section of Kotra Dy. from km. 21.650 to 28.325,AOC
2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5650972,M/S DELTA CONSTRUCTION,04-Nov-2025 09:27 AM,Rejected-Technical,Documents incorrect,27-Nov-2025 06:05 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5649343,M/S NETRAPAL SINGH,03-Nov-2025 05:08 PM,Rejected-Finance,Lowest III,16-Dec-2025 05:23 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5650203,SANDEEP KUMAR SINGHAL,03-Nov-2025 08:04 PM,Accepted-AOC,Lowest I,16-Dec-2025 06:04 PM,,,,,,,,,,AOC
