S.No,Bank Name,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
1.0,SBI Bank,1.0,Fee/PreQual/Technical,.pdf,e-Document,30-Oct-2025 10:00 AM,07-Nov-2025 12:30 PM,30-Oct-2025 10:30 AM,07-Nov-2025 11:00 AM,NA ,NA ,30-Oct-2025 10:30 AM,07-Nov-2025 11:00 AM,13-Nov-2025 10:00 AM,89.0,Nil,Nil,No,ASSISTANT ENGINEER-IV,ASSISTANT ENGINEER-IV SHARDA SAHAYAK KHAND-32 AZAMGARH,"Earth Work in Silt Clearance/Scraping of Shahigada Mr. from Km. 0.000 to Km. 2.400, Tandawa Mr. from Km. 0.000 to Km. 1.200 and Achalpur Mr. from Km. 0.000 to Km. 1.400",Silt Clearance/Scraping,Please refer Tender documents. ,NA ,"1,00,000",Civil Works,NA ,Tender,90.0,15.0,AZAMGARH,276001.0,NA ,NA ,NA ,AZAMGARH,No ,No,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XIV Circle Irrigation Works, Azamgarh||SSD-32, azamgarh",04/AE-IV/2025-26,2025_UPIDC_1086698_15,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,"10,000",Yes,fixed,,Nil,Nil,AOC,V.K. Singh,Internal,,Vinay Kumar Singh,06-Dec-2025 07:05 PM,finsummary_1993032.pdf (20.18 KB),Finance,all Admitted,Vinay Kumar Singh,06-Dec-2025 04:33 PM,,BOQ Comparative Chart,1.0,5659391.0,ANAND CONSTRUCTION,INR,"64,715.2","U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XIV Circle Irrigation Works, Azamgarh||SSD-32, azamgarh",2025_UPIDC_1086698_15,04/AE-IV/2025-26,"Earth Work in Silt Clearance/Scraping of Shahigada Mr. from Km. 0.000 to Km. 2.400, Tandawa Mr. from Km. 0.000 to Km. 1.200 and Achalpur Mr. from Km. 0.000 to Km. 1.400",1,5659391,ANAND CONSTRUCTION,06-Nov-2025 10:33 PM,Accepted-AOC,L1,06-Dec-2025 07:08 PM,06-Dec-2025,"INR 100,000",15.0,Vinay Kumar Singh,06-Dec-2025 07:08 PM,15.pdf (227.00 KB),Technical,all Admitted,Vinay Kumar Singh,12-Nov-2025 11:43 AM,,V.K. Singh,Internal,,Vinay Kumar Singh,12-Nov-2025 09:08 PM,13-Nov-2025 10:00 AM,techsummary_1993032.pdf (390.52 KB),AOC
,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,2,5660179,M/S BABU LAL YADAV THIKEDAR,07-Nov-2025 04:42 AM,Rejected-AOC,L3,06-Dec-2025 07:08 PM,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,3,5659772,RAI GROUP OF COMPANIES,06-Nov-2025 10:46 PM,Rejected-AOC,L2,06-Dec-2025 07:08 PM,,,,,,,,,,,,,,,,,,,AOC
