Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Instrument Type,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage
Zp Amethi,Internal,,Vasu Krishna,16-Sep-2025 02:14 PM,16-Sep-2025 03:00 PM,techsummary_1940578.pdf (341.62 KB),Finance,Summary,Vasu Krishna,17-Sep-2025 04:56 PM,,BOQ Comparative Chart,26-Dec-2025,"INR 1,001,767.703",90.0,Vasu Krishna,26-Dec-2025 01:45 PM,ffffffffffffff.pdf (193.00 KB),Zp Amethi,Internal,,Vasu Krishna,29-Sep-2025 01:51 PM,finsummary_1940578.pdf (825.91 KB),1,5447717,M/S Amit Construction,18-Aug-2025 10:57 AM,Accepted-AOC,Accepted,26-Dec-2025 01:45 PM,Panchayati Raj Department||Zila Panchayat Amethi,2025_UPPRD_1064082_144,240/Nivida/ZP/2025-26 Date- 22-07-2025,Work No 144 Gram sabha Resi ke Bandhva me Jitendra ke Ghar talab tak Nali,Technical,Summary,Ram Bachan Ram,12-Sep-2025 04:51 PM,,1.0,5447717.0,M/S Amit Construction,INR,"1,001,767.703",AOC,Work No 144 Gram sabha Resi ke Bandhva me Jitendra ke Ghar talab tak Nali,Work No 144 Gram sabha Resi ke Bandhva me Jitendra ke Ghar talab tak Nali,Please refer Tender documents. ,NA ,"10,01,868",Civil Works - Others,NA ,Tender,90.0,90.0,Amethi,227409.0,NA ,NA ,NA ,Zila Panchayat Amethi,No ,No,1,DD - Demand Draft,11-Aug-2025 12:00 PM,18-Aug-2025 02:30 PM,11-Aug-2025 12:00 PM,18-Aug-2025 02:00 PM,NA ,NA ,11-Aug-2025 12:00 PM,18-Aug-2025 02:00 PM,16-Sep-2025 03:00 PM,Panchayati Raj Department||Zila Panchayat Amethi,240/Nivida/ZP/2025-26 Date- 22-07-2025,2025_UPPRD_1064082_144,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,"1,182",AMA Zila Panchayat Amethi,Gauriganj Amethi,No,Appar Mukhya Adhikari Zila Panchayat Amethi,Zila Panchayat Amethi,1.0,Fee/PreQual/Technical,.pdf,Technical,"20,037",No,percentage,2.0%,AMA Zila Panchayat Amethi,Gauriganj Amethi,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,2,5448073,M/S PIYUSH TRADERS,18-Aug-2025 11:45 AM,Rejected-Finance,L2,29-Sep-2025 01:51 PM,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,2,FDR - Fixed Deposit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Finance,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,3,5443946,TEJ CONSTRUCTION,17-Aug-2025 05:31 PM,Rejected-Finance,L3,29-Sep-2025 01:51 PM,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,3,RTGS - RTGS Payment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
