Cover No,Cover,Document Type,Description,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
1.0,Fee/PreQual/Technical,.pdf,NIT,1.0,SBI Bank,10-Oct-2025 11:00 AM,17-Oct-2025 03:00 PM,10-Oct-2025 11:00 AM,17-Oct-2025 01:00 PM,NA ,NA ,10-Oct-2025 11:00 AM,17-Oct-2025 01:00 PM,31-Oct-2025 04:00 PM,"2,90,000",No,percentage,2.0%,Nil,Nil,"U P Irrigation Department (Civil)||Chief Engineer-Sharda, Lucknow||VI Circle Irrigation Works, Lucknow",03/SE-6/2025-26,2025_UPIDC_1081543_3,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,SE SIX CIRCLE LUCKNOW,SE Six circle lucknow,Janpad Unnao me Rawatpur sthit nirikshan bhawan avam aawasiya colony ke maramat ka karya,Janpad Unnao me Rawatpur sthit nirikshan bhawan avam aawasiya colony ke maramat ka karya,Please refer tender document ,NA ,"1,45,00,000",Civil Works,NA ,Tender,90.0,360.0,unnao,229801.0,SE Six circle lucknow ,SE Six circle lucknow ,13-Oct-2025 03:00 PM ,SE SIX CIRCLE LUCKNOW,No ,No,"3,804",Nil,Nil,No,AOC,SE OM PRAKASH VERMA,Internal,SE SIX CIRCLE SE FLOOD CIRCLE LAKHIMPUR KHIRI,OM PRAKASH VERMA,11-Nov-2025 12:18 PM,finsummary_1980048.pdf (123.38 KB),Technical,technical result attached,OM PRAKASH VERMA,28-Oct-2025 04:28 PM,technical_1980048.pdf,SE OM PRAKASH VERMA,Internal,SE SIX CIRCLE SE FLOOD CIRCLE LAKHIMPUR KHIRI,OM PRAKASH VERMA,31-Oct-2025 03:29 PM,31-Oct-2025 04:00 PM,techsummary_1980048.pdf (123.38 KB),Finance,financail sheet attached,OM PRAKASH VERMA,31-Oct-2025 05:32 PM,finance_1980048.pdf,BOQ Comparative Chart,"U P Irrigation Department (Civil)||Chief Engineer-Sharda, Lucknow||VI Circle Irrigation Works, Lucknow",2025_UPIDC_1081543_3,03/SE-6/2025-26,Janpad Unnao me Rawatpur sthit nirikshan bhawan avam aawasiya colony ke maramat ka karya,1.0,5614336.0,M/S SURENDRA TRADERS,INR,"11,545,276.81",1,5613850,CHANDRA SEN,16-Oct-2025 07:49 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,28-Oct-2025 04:28 PM,02-Dec-2025,"INR 11,545,276.81",360.0,OM PRAKASH VERMA,30-Dec-2025 01:52 PM,surendradosIH.pdf (342.00 KB),Detail attached,AOC
2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5613156,M.R. CONSULTANTS & CONSTRUCTIONS,17-Oct-2025 12:22 PM,Rejected-Finance,QUOTED HIGHER RATE THAN L1,11-Nov-2025 12:18 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5612853,M/S CHAUDHARY ENTERPRISES,16-Oct-2025 02:23 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,28-Oct-2025 04:28 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5615096,M/S Maa Vaishnoo Traders,17-Oct-2025 11:39 AM,Rejected-Finance,QUOTED HIGHER RATE THAN L1,11-Nov-2025 12:18 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5614198,m/s Sandeep shukla,16-Oct-2025 09:45 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,28-Oct-2025 04:28 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,5614336,M/S SURENDRA TRADERS,17-Oct-2025 11:21 AM,Accepted-AOC,technically qualified and quoted lowest amount,30-Dec-2025 01:52 PM,,,,,,,,AOC
