Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Instrument Type,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage
Zp Amethi,Internal,,Vasu Krishna,26-Sep-2025 01:48 PM,26-Sep-2025 01:50 PM,techsummary_1959313.pdf (346.55 KB),Technical,Summary,Vasu Krishna,26-Sep-2025 12:25 PM,,30-Dec-2025,"INR 1,795,354.584",90.0,Vasu Krishna,30-Dec-2025 02:45 PM,ffffffffffffff.pdf (193.00 KB),1,5533930,M/S ABHISHEK VIKRAM SINGH,14-Sep-2025 03:20 PM,Rejected-Finance,L3,29-Sep-2025 04:54 PM,Panchayati Raj Department||Zila Panchayat Amethi,2025_UPPRD_1073328_30,875/Nivida/ZP/2025-26 Date- 10-09-2025,Work No 30 Gramsabha parvatpur me Ramnewal ke ghar ke pass C.C. road se Peepal ke ped ki oor avashesh C.C. kary,Zp Amethi,Internal,,Vasu Krishna,29-Sep-2025 04:54 PM,finsummary_1959313.pdf (346.55 KB),Finance,Summary,Vasu Krishna,26-Sep-2025 03:17 PM,,BOQ Comparative Chart,1.0,5533374.0,rajan trading company,INR,"1,795,354.584",AOC,Panchayati Raj Department||Zila Panchayat Amethi,875/Nivida/ZP/2025-26 Date- 10-09-2025,2025_UPPRD_1073328_30,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,Appar Mukhya Adhikari Zila Panchayat Amethi,Zila Panchayat Amethi,1.0,Fee/PreQual/Technical,.pdf,Technical,"2,119",AMA Zila Panchayat Amethi,Gauriganj Amethi,No,Work No 30 Gramsabha parvatpur me Ramnewal ke ghar ke pass C.C. road se Peepal ke ped ki oor avashesh C.C. kary,Work No 30 Gramsabha parvatpur me Ramnewal ke ghar ke pass C.C. road se Peepal ke ped ki oor avashesh C.C. kary,Please refer Tender documents. ,NA ,"17,96,453",Civil Works - Others,NA ,Tender,30.0,30.0,Amethi,227409.0,NA ,NA ,NA ,Zila Panchayat Amethi,No ,No,1,DD - Demand Draft,12-Sep-2025 12:00 PM,17-Sep-2025 01:00 PM,12-Sep-2025 12:00 PM,17-Sep-2025 12:00 PM,NA ,NA ,12-Sep-2025 12:00 PM,17-Sep-2025 12:00 PM,26-Sep-2025 01:50 PM,"35,929",No,percentage,2.0%,AMA Zila Panchayat Amethi,Gauriganj Amethi,AOC
,,,,,,,,,,,,,,,,,,2,5533412,M/S PIYUSH TRADERS,14-Sep-2025 09:09 AM,Rejected-Finance,L2,29-Sep-2025 04:54 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Finance,,,,,,,,,,,,,,,,,,,,,,,2,FDR - Fixed Deposit,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,3,5533374,rajan trading company,14-Sep-2025 10:07 AM,Accepted-AOC,L1,30-Dec-2025 02:45 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,RTGS - RTGS Payment,,,,,,,,,,,,,,,,AOC
