EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
"67,306",Yes,percentage,2.0%,Nil,Nil,1.0,Fee/PreQual/Technical,.pdf,NIT,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||VII Circle Irrigation Works, Lucknow||Lucknow Division Sharda Canal Lucknow",12/EE/2025-26,2025_UPIDC_1088688_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,EXECUTIVE ENGINEER,"EXECUTIVE ENGINEER, LUCKNOW DIVISION SHARDA NAHAR","2,354",Nil,Nil,No,07-Nov-2025 10:00 AM,12-Nov-2025 10:30 AM,07-Nov-2025 10:00 AM,12-Nov-2025 10:00 AM,NA ,NA ,07-Nov-2025 10:00 AM,12-Nov-2025 10:00 AM,17-Nov-2025 10:00 AM,"Providing and Laying Floor Tiles in Ground floor Parking of Sinchai Vikas Bhawan Canal Colony, Cant Road, Lucknow","Providing and Laying Floor Tiles in Ground floor Parking of Sinchai Vikas Bhawan Canal Colony, Cant Road, Lucknow","Providing and Laying Floor Tiles in Ground floor Parking of Sinchai Vikas Bhawan Canal Colony, Cant Road, Lucknow ",NA ,"33,65,317",Civil Works,NA ,Rate Contract,90.0,15.0,Canal Colony Catt Road Lucknow,226001.0,NA ,NA ,NA ,"EXECUTIVE ENGINEER, LUCKNOW DIVISION SHARDA NAHAR,",No ,No,1.0,SBI Bank,AOC,Mukesh Kumar Vaish,Internal,"Committee Members Navneet kumar Executive Engineer , Aniruddh kumar Sinha D.A.O.",Mukesh Kumar Vaish,13-Nov-2025 06:37 PM,17-Nov-2025 10:00 AM,techsummary_1997951.pdf (207.79 KB),Finance,L1 is Delight Construction,Mukesh Kumar Vaish,17-Nov-2025 03:39 PM,finance_1997951.pdf,BOQ Comparative Chart,Mukesh Kumar Vaish,Internal,"Committee Chairperson/Co-ordinater Mukesh Kumar Vaish, Members NAVNEET KUMAR Executive Engineer, Members RAJEEV KUMAR Executive Engineer, Members ANIRUDDH KUMAR SINHA D.A.O.",Mukesh Kumar Vaish,17-Dec-2025 01:01 PM,finsummary_1997951.pdf (211.05 KB),Technical,TECHNICAL SUMMARY,Mukesh Kumar Vaish,13-Nov-2025 06:29 PM,technical_1997951.pdf,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||VII Circle Irrigation Works, Lucknow||Lucknow Division Sharda Canal Lucknow",2025_UPIDC_1088688_1,12/EE/2025-26,"Providing and Laying Floor Tiles in Ground floor Parking of Sinchai Vikas Bhawan Canal Colony, Cant Road, Lucknow",1.0,5669541.0,Delight Construction,INR,"2,987,641",1,5669797,Anuj Singh,12-Nov-2025 09:02 AM,Rejected-Finance,L3,17-Dec-2025 01:01 PM,17-Dec-2025,"INR 2,987,641",15.0,Mukesh Kumar Vaish,17-Dec-2025 05:52 PM,AOC25NIT12LOT01.pdf (1728.00 KB),1st lowest,AOC
,,,,,,,,.pdf,BID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5669541,Delight Construction,12-Nov-2025 01:19 AM,Accepted-AOC,1st lowest,17-Dec-2025 05:52 PM,,,,,,,,AOC
,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5669814,LINE COMMUNICATION,12-Nov-2025 02:53 AM,Rejected-Technical,fORM A NOT AS PER REQUIRED,13-Nov-2025 06:37 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5669802,M/S JK ENTERPRISES,12-Nov-2025 08:58 AM,Rejected-Finance,L2,17-Dec-2025 01:01 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5670001,PRAVEEN KUMAR BAJPAI,12-Nov-2025 09:41 AM,Rejected-Technical,BID CAPACITY INCORRECT,13-Nov-2025 06:37 PM,,,,,,,,AOC
