S.No,Revocation Title,Revocation Description,Published Date,Document Name,Document Size(in KB),Revocated To,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No.1,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.2,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage
1.0,Corrigendum due to change in technical result after objection,Change in Technical Result,27-Nov-2025 12:53 PM,ReResultrawatpurfinal.pdf ,1232.63,Technical Opening,16-Dec-2025,"INR 8,962,945.681",360.0,OM PRAKASH VERMA,24-Dec-2025 02:45 PM,dosrawatpursingh.pdf (343.00 KB),Detail attached,1,5612892,ARUN CONSTRUCTION,17-Oct-2025 12:02 PM,Rejected-Finance,QUOTED HIGHER RATE THAN L1,09-Dec-2025 01:17 PM,1.0,5610527.0,M/S SINGH CONSTRUCTION,INR,"8,962,945.681","U P Irrigation Department (Civil)||Chief Engineer-Sharda, Lucknow||VI Circle Irrigation Works, Lucknow",2025_UPIDC_1081543_8,03/SE-6/2025-26,Janpad Unnao me Rawatpur Scape ke km 0.000 se km 4.200 rak punarsthapana tatha pul-puliyo ke marmmat avam punarnirman ka karya,Finance,FINANCIAL ATTACHED,OM PRAKASH VERMA,28-Nov-2025 05:30 PM,finance_1980077.pdf,BOQ Comparative Chart,SE OM PRAKASH VERMA,Internal,SE SIX CIRCLE SE FLOOD CIRCLE LAKHIMPUR KHIRI,OM PRAKASH VERMA,28-Nov-2025 04:44 PM,28-Nov-2025 05:00 PM,techsummary_1980077.pdf (123.38 KB),Technical,Technical result attached,OM PRAKASH VERMA,27-Nov-2025 01:13 PM,technical_1980077.pdf,SE OM PRAKASH VERMA,Internal,SE SIX CIRCLE SE FLOOD CIRCLE LAKHIMPUR KHIRI,OM PRAKASH VERMA,09-Dec-2025 01:17 PM,finsummary_1980077.pdf (123.38 KB),AOC,10-Oct-2025 11:00 AM,17-Oct-2025 03:00 PM,10-Oct-2025 11:00 AM,17-Oct-2025 01:00 PM,NA ,NA ,10-Oct-2025 11:00 AM,17-Oct-2025 01:00 PM,28-Nov-2025 05:00 PM,SE SIX CIRCLE LUCKNOW,SE Six circle lucknow,Janpad Unnao me Rawatpur Scape ke km 0.000 se km 4.200 rak punarsthapana tatha pul-puliyo ke marmmat avam punarnirman ka karya,Janpad Unnao me Rawatpur Scape ke km 0.000 se km 4.200 rak punarsthapana tatha pul-puliyo ke marmmat avam punarnirman ka karya,Please refer tender document ,NA ,"1,03,00,000",Civil Works,NA ,Tender,90.0,360.0,unnao,229801.0,SE Six circle lucknow ,SE Six circle lucknow ,13-Oct-2025 03:00 PM ,SE SIX CIRCLE LUCKNOW,No ,No,1.0,Fee/PreQual/Technical,.pdf,NIT,1.0,SBI Bank,"3,384",Nil,Nil,No,"2,06,000",No,percentage,2.0%,Nil,Nil,"U P Irrigation Department (Civil)||Chief Engineer-Sharda, Lucknow||VI Circle Irrigation Works, Lucknow",03/SE-6/2025-26,2025_UPIDC_1081543_8,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,AOC
,,,,,,,,,,,,,,2,5614124,CHANDRA SEN,17-Oct-2025 12:04 AM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,27-Nov-2025 01:13 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,3,5613524,M/S DHIRENDRA SINGH,16-Oct-2025 05:47 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,27-Nov-2025 01:13 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,4,5614787,M/s Krishna Kumar Tiwari,17-Oct-2025 11:20 AM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,27-Nov-2025 01:13 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,5,5614284,m/s Sandeep shukla,16-Oct-2025 10:06 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,27-Nov-2025 01:13 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,6,5610527,M/S SINGH CONSTRUCTION,17-Oct-2025 11:46 AM,Accepted-AOC,technicall qualified and quoted lowest amount,24-Dec-2025 02:45 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,7,5615278,M/S SINGH CONTRACTOR,17-Oct-2025 12:06 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,27-Nov-2025 01:13 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
