Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,S.No,Revocation Title,Revocation Description,Published Date,Document Name,Document Size(in KB),Revocated To,S.No.1,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.2,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
EE MLCD Prayagraj,EE MLCD Prayagraj,677.0,Nil,Nil,No,1.0,Fee/PreQual/Technical,.pdf,Dtocumen,Providing and fixing of LED flood light,Providing and fixing of LED flood light,Please refer Tender documents. ,NA ,"3,43,380",Electrical Works,NA ,Tender,90.0,45.0,Lakhanpur Pump Canal,211012.0,NA ,NA ,NA ,EE MLCD Prayagraj,No ,No,09-Oct-2025 10:00 AM,16-Oct-2025 03:00 PM,09-Oct-2025 10:00 AM,15-Oct-2025 06:00 PM,NA ,NA ,09-Oct-2025 10:00 AM,15-Oct-2025 06:00 PM,30-Oct-2025 12:00 PM,1.0,SBI Bank,"6,868",No,fixed,,Nil,Nil,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell Varanasi)||Superintending Engineer (Tubewell) Allahabad||Executive Engineer MLCD Allahabad,05/EE/MLCD/2025-26,2025_UPIDM_1078277_12,Yes,Open Tender,Piece-work,Works,2.0,No,No,Online,No,No,No,AOC,1.0,Tender Revocation,Technical bid error,21-Oct-2025 02:24 PM,ribok.pdf ,450.28,Technical Opening,1,5607761,Jaiswal Electrical Stores,14-Oct-2025 03:54 PM,Accepted-AOC,L1,02-Dec-2025 10:05 PM,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell Varanasi)||Superintending Engineer (Tubewell) Allahabad||Executive Engineer MLCD Allahabad,2025_UPIDM_1078277_12,05/EE/MLCD/2025-26,Providing and fixing of LED flood light,1.0,5607761.0,Jaiswal Electrical Stores,INR,"322,422",Shashteshwer Nath,Internal,Nandlal,SHASHTESHWAR NATH,31-Oct-2025 01:00 PM,finsummary_1978483.pdf (1182.89 KB),Finance,02 bids admitted for financial evaluation,SHASHTESHWAR NATH,30-Oct-2025 01:05 PM,,BOQ Comparative Chart,Shashteshwer Nath,Internal,Nandlal,SHASHTESHWAR NATH,28-Oct-2025 01:19 PM,30-Oct-2025 12:00 PM,techsummary_1978483.pdf (262.14 KB),Technical,03 bids admitted for technical evaluation,SHASHTESHWAR NATH,24-Oct-2025 11:52 AM,,02-Dec-2025,"INR 343,380",45.0,SHASHTESHWAR NATH,02-Dec-2025 10:05 PM,jaylot1.pdf (648.00 KB),AOC,AOC
,,,,,,,,.pdf,NIVIDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,2,5597388,M/S PRAGATI ENTERPRISES,10-Oct-2025 01:19 AM,Rejected-Technical,Experience is not up to the mark,28-Oct-2025 01:19 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,3,5596653,Sarveshwari Electric Works,10-Oct-2025 11:41 AM,Rejected-AOC,L2,02-Dec-2025 10:05 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
