Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,Name,Address,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,Tender Stage
"U P Irrigation Department (Civil)||Chief Engineer-Ram Ganga, Kanpur||Irrigation Works Circle, Etawah||Irrigation Construction Division Firozabad",06/EE/2025-26/2,2025_UPIDC_1094533_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,Restoration of Service Road from km 43.000 to 43.950 at Bhognipur Branch,Restoration of Service Road from km 43.000 to 43.950 at Bhognipur Branch,Please refer tender documents ,NA ,,Civil Works - Canal,NA ,Tender,90.0,30.0,Bhognipur Branch,283141.0,NA ,NA ,NA ,Shikohabad,No ,No,1.0,Fee/PreQual/Technical,.pdf,Fee/PreQual/Technical,384.0,Nil,Nil,No,"1,00,000",No,fixed,,Nil,Nil,29-Nov-2025 11:30 AM,04-Dec-2025 04:00 PM,29-Nov-2025 11:30 AM,04-Dec-2025 03:00 PM,NA ,NA ,29-Nov-2025 11:30 AM,04-Dec-2025 03:00 PM,12-Dec-2025 04:00 PM,1.0,SBI Bank,Executive Engineer,ICD Firozabad Hq Shikohabad,AOC,Executive Engineer,Internal,Accountant EE,SUNIL KUMAR,10-Dec-2025 04:41 PM,12-Dec-2025 04:00 PM,techsummary_2012926.pdf (687.80 KB),Finance,As per Tender Notice,SUNIL KUMAR,18-Dec-2025 05:09 PM,,BOQ Comparative Chart,Executive Engineer,Internal,internal,SUNIL KUMAR,19-Dec-2025 07:15 PM,finsummary_2012926.pdf (26.77 KB),Technical,As per tender notice,SUNIL KUMAR,06-Dec-2025 02:56 PM,,1,5720305,AK ENTERPRISES,04-Dec-2025 11:40 AM,Accepted-AOC,L1,19-Dec-2025 07:27 PM,"U P Irrigation Department (Civil)||Chief Engineer-Ram Ganga, Kanpur||Irrigation Works Circle, Etawah||Irrigation Construction Division Firozabad",2025_UPIDC_1094533_1,06/EE/2025-26/2,Restoration of Service Road from km 43.000 to 43.950 at Bhognipur Branch,1.0,5720305.0,AK ENTERPRISES,INR,"802,560",19-Dec-2025,"INR 802,560",90.0,SUNIL KUMAR,19-Dec-2025 07:27 PM,2.pdf (618.00 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Finance,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2,5715981,Harendra kumar thekedar,03-Dec-2025 06:57 PM,Rejected-Technical,Not Qualified As per Tender Notice,10-Dec-2025 04:41 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,3,5721218,M/S ANJUM AKHTAR CONTRACTOR AND SUPPLIERS,04-Dec-2025 02:45 PM,Rejected-Finance,L2,19-Dec-2025 07:15 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,4,5720669,M/s SHRI MAHIPAL SINGH,04-Dec-2025 12:23 PM,Rejected-Technical,Not Qualified As per Tender Notice,10-Dec-2025 04:41 PM,,,,,,,,,,,,,,,,AOC
