Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,S.No,Bank Name,Name,Address,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
Silt clearance of Machhrehta Dy. from km 0.000 to km 16.200 (Lot-14),Silt clearance of Machhrehta Dy. from km 0.000 to km 16.200 (Lot-14),Please refer Tender documents. ,NA ,"7,75,000",Civil Works - Canal,NA ,Tender,90.0,20.0,Sitapur,261001.0,16/10/2025 ,EXECUTIVE ENGINEER SITAPUR DIVISION SHARDA CANAL SITAPUR ,16-Oct-2025 12:00 PM ,SITAPUR DIVISION SHARDA CANAL SITAPUR,No ,No,14-Oct-2025 09:00 AM,27-Oct-2025 12:00 PM,14-Oct-2025 09:00 AM,27-Oct-2025 11:00 AM,NA ,NA ,14-Oct-2025 09:00 AM,27-Oct-2025 11:00 AM,03-Nov-2025 02:00 PM,"15,500",No,fixed,,Nil,Nil,854.0,Nil,Nil,No,"U P Irrigation Department (Civil)||Chief Engineer-Sharda, Lucknow||Irrigation Works Circle, Sitapur||SDSC, sitapur",04/EE/2025-26,2025_UPIDC_1082164_14,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Tender Document,1.0,SBI Bank,Executive Engineer,EXECUTIVE ENGINEER SITAPUR DIVISION SHARDA CANAL SITAPUR,AOC,1,5628129,JAI KARAN SINGH,26-Oct-2025 02:02 PM,Rejected-Finance,Financlal Bid Rejected Due to Heigher Rate,10-Nov-2025 07:09 PM,"U P Irrigation Department (Civil)||Chief Engineer-Sharda, Lucknow||Irrigation Works Circle, Sitapur||SDSC, sitapur",2025_UPIDC_1082164_14,04/EE/2025-26,Silt clearance of Machhrehta Dy. from km 0.000 to km 16.200 (Lot-14),1.0,5631144.0,M/S SHRI RAM SINGH,INR,"589,175",E.E. Vishal Porwal,Internal,E.E. Asutosh kumar,VISHAL PORWAL,10-Nov-2025 07:09 PM,finsummary_1981636.pdf (117.76 KB),Finance,02 Financial bid found in 01 accepted and 01 rejected,VISHAL PORWAL,10-Nov-2025 06:12 PM,finance_1981636.pdf,BOQ Comparative Chart,E.E. Vishal Porwal,Internal,E.E. Asutosh kumar,VISHAL PORWAL,01-Nov-2025 12:06 AM,03-Nov-2025 02:00 PM,techsummary_1981636.pdf (33.81 KB),Technical,05 Technical bid found in 02 accepted and 03 rejected,VISHAL PORWAL,31-Oct-2025 09:32 PM,technical_1981636.pdf,15-Nov-2025,"INR 589,175",20.0,VISHAL PORWAL,30-Dec-2025 11:36 AM,14.pdf (172.00 KB),Date of start,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,AOC,2,5630710,M/S DINESH PRAKASH TRIPATHI,26-Oct-2025 11:30 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,31-Oct-2025 09:32 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,3,5630456,M/S R.K ENTERPRISES,26-Oct-2025 07:34 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,31-Oct-2025 09:32 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,4,5631144,M/S SHRI RAM SINGH,27-Oct-2025 10:18 AM,Accepted-AOC,Date of start,30-Dec-2025 11:36 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,5,5628822,Pradeep Kumar Shukla,26-Oct-2025 06:21 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,31-Oct-2025 09:32 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
