Cover No,Cover,Document Type,Description,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage
1,Fee/PreQual/Technical,.pdf,SILT CLEARANCE OF KUREBHAR DY FROM KM 0.000 TO KM 17.910,EE SHARDA SAHAYAK KHAND 16 SULTANPUR,OFFICE OF EE SHARDA SAHAYAK KHAND 16 SULTANPUR,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XIV Circle Irrigation Works, Azamgarh||SSD-16, sultanpur",03/EE/25-26,2025_UPIDC_1087016_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,266.0,Nil,Nil,No,SILT CLEARANCE OF KUREBHAR DY FROM KM 0.000 TO KM 17.910,SILT CLEARANCE OF KUREBHAR DY FROM KM 0.000 TO KM 17.910,Please refer Tender documents. ,NA ,"9,44,137",Civil Works - Canal,NA ,Rate Contract,90.0,15.0,SULTANPUR,228001.0,OFFICE OF EE SHARDA SAHAYAK KHAND 16 SULTANPUR  ,OFFICE OF EE SHARDA SAHAYAK KHAND 16 SULTANPUR  ,06-Nov-2025 11:00 AM ,OFFICE OF EE SHARDA SAHAYAK KHAND 16 SULTANPUR,No ,No,1.0,SBI Bank,"95,000",No,fixed,,Nil,Nil,03-Nov-2025 09:00 AM,08-Nov-2025 05:00 PM,03-Nov-2025 09:00 AM,08-Nov-2025 03:00 PM,NA ,NA ,03-Nov-2025 09:00 AM,08-Nov-2025 03:00 PM,10-Nov-2025 03:00 PM,AOC,Technical,02 BIDS FOUND SUBMITTED AND FORWARDED FOR TECHNICAL EVALAUTAION.,SHARAD KUMAR,09-Nov-2025 07:32 PM,technical_1993423.pdf,SHARAD KUMAR,Internal,VIRENDRA SINGH,SHARAD KUMAR,10-Nov-2025 09:33 PM,finsummary_1993423.pdf (346.08 KB),Finance,02 BIDS FOUND SUBMITTED AND FORWARDED FOR FINANCIAL EVALUATION.,SHARAD KUMAR,10-Nov-2025 08:17 PM,finance_1993423.pdf,BOQ Comparative Chart,SHARAD KUMAR,Internal,VIRENDRA SINGH,SHARAD KUMAR,10-Nov-2025 01:37 PM,10-Nov-2025 03:00 PM,techsummary_1993423.pdf (346.08 KB),24-Dec-2025,"INR 931,701",15.0,SHARAD KUMAR,06-Dec-2025 11:34 AM,kurebhar1aoc.pdf (254.00 KB),SILT CLEARANCE OF KUREBHAR DY FROM KM 0.000 TO KM 17.910,1,5661448,M/S GAYATRI CONSTRUCTION,07-Nov-2025 03:34 PM,Rejected-Finance,BID HIGHER THAN OTHER,10-Nov-2025 09:33 PM,1.0,5661175.0,SHRI RAM LAUT,INR,"931,701","U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XIV Circle Irrigation Works, Azamgarh||SSD-16, sultanpur",2025_UPIDC_1087016_1,03/EE/25-26,SILT CLEARANCE OF KUREBHAR DY FROM KM 0.000 TO KM 17.910,AOC
2,Finance,.xls,SILT CLEARANCE OF KUREBHAR DY FROM KM 0.000 TO KM 17.910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5661175,SHRI RAM LAUT,07-Nov-2025 02:55 PM,Accepted-AOC,lowest bidder,06-Dec-2025 11:34 AM,,,,,,,,,,AOC
