Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
17-Nov-2025 11:00 AM,22-Nov-2025 11:00 AM,17-Nov-2025 11:00 AM,22-Nov-2025 11:00 AM,NA ,NA ,17-Nov-2025 11:00 AM,22-Nov-2025 11:00 AM,24-Nov-2025 02:00 PM,1,Fee/PreQual/Technical,.pdf,Bid Dcoments,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XIV Circle Irrigation Works, Azamgarh||SSD-23, azamgarh",01/AE/2025-26,2025_UPIDC_1088427_95,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,"15,000",Yes,fixed,,Nil,Nil,Lot-35,Silt clearance and Scraping,Please refer Tender documents. ,NA ,,Civil Works,NA ,Tender,90.0,15.0,Azamgarh,276001.0,NA ,NA ,NA ,Office SSK-23 Azamgarh,No ,No,1.0,SBI Bank,A.E. SSK-23 Azamgarh,Office SSK-23 Azamgarh,89.0,Nil,Nil,No,AOC,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XIV Circle Irrigation Works, Azamgarh||SSD-23, azamgarh",2025_UPIDC_1088427_95,01/AE/2025-26,Lot-35,1,5691723,BITTU CONSTRUCTION,21-Nov-2025 02:56 PM,Rejected-Finance,L2,27-Dec-2025 12:15 AM,1.0,5692825.0,M/S SANJAY KUMAR RAI,INR,"144,588",144588.0,Internal,,Ritesh Kumar Singh,27-Dec-2025 12:15 AM,finsummary_2004634.pdf (50.28 KB),Finance,Admitted,Ritesh Kumar Singh,22-Dec-2025 11:52 PM,,BOQ Comparative Chart,Technical,2 Bidder Technically Qualified,Ritesh Kumar Singh,24-Nov-2025 12:04 PM,,29-Dec-2025,"INR 150,000",15.0,Ritesh Kumar Singh,29-Dec-2025 10:28 PM,35.pdf (192.00 KB),Ritesh Kumar Singh,Internal,,Ritesh Kumar Singh,24-Nov-2025 01:59 PM,24-Nov-2025 02:00 PM,techsummary_2004634.pdf (99.25 KB),AOC
,,,,,,,,,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,2,5692825,M/S SANJAY KUMAR RAI,22-Nov-2025 06:36 AM,Accepted-AOC,L1,29-Dec-2025 10:28 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
