EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
"31,000",Yes,fixed,,Nil,Nil,11-Oct-2025 02:00 PM,24-Oct-2025 03:00 PM,11-Oct-2025 02:00 PM,24-Oct-2025 01:00 PM,NA ,NA ,11-Oct-2025 02:00 PM,24-Oct-2025 01:00 PM,14-Nov-2025 05:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Drainage Cirlce, Gonda||SCD-4 Balrampur",01/EE/2025-26,2025_UPIDC_1081481_7,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1,Fee/PreQual/Technical,.pdf,NIT,766.0,Nil,Nil,No,1.0,SBI Bank,EXECUTIVE ENGINEER,"SARYU NAHAR KHAND-4, BALRAMPUR","Silt Clearance/Scraping between Km. 0.000 to Km. 1.600, Km. 2.400 to Km. 5.000 and Km. 5.700 to Km. 9.170 of Dilawalpur Dy.","Silt Clearance/Scraping between Km. 0.000 to Km. 1.600, Km. 2.400 to Km. 5.000 and Km. 5.700 to Km. 9.170 of Dilawalpur Dy.",Please refer Tender documents. ,NA ,"3,04,000",Civil Works - Canal,NA ,Tender,90.0,25.0,Balrampur,271201.0,NA ,NA ,NA ,"SARYU NAHAR KHAND-4, BALRAMPUR",No ,No,AOC,Technical,Technical Summary,Pramod Kumar,11-Nov-2025 05:30 PM,technical_1981061.pdf,Er. Mohammad Pervaiz,Internal,"Er. Pramod Kumar EE SNK-1, Balrampur, Er. Akhilesh Kumar EE SNK-3, Balrampur",PRAMOD KUMAR,22-Nov-2025 01:26 PM,finsummary_1981061.pdf (427.98 KB),Finance,Financial Summary,Pramod Kumar,19-Nov-2025 12:26 PM,finance_1981061.pdf,BOQ Comparative Chart,En. Mohd. Pervaiz,Internal,En. Pramod Kumar,mohammad pervaiz,14-Nov-2025 04:29 PM,14-Nov-2025 05:00 PM,techsummary_1981061.pdf (428.80 KB),24-Nov-2025,"INR 241,304.6",25.0,PRAMOD KUMAR,04-Dec-2025 05:16 PM,Dilawalpur.pdf (217.00 KB),AOC,1.0,5623335.0,M/S RAM SAGAR,INR,"241,304.6","U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Drainage Cirlce, Gonda||SCD-4 Balrampur",2025_UPIDC_1081481_7,01/EE/2025-26,"Silt Clearance/Scraping between Km. 0.000 to Km. 1.600, Km. 2.400 to Km. 5.000 and Km. 5.700 to Km. 9.170 of Dilawalpur Dy.",1,5622188,M/S RAM KRISHAN MISHRA CONTRECTOR,22-Oct-2025 01:22 PM,Rejected-Finance,L2,22-Nov-2025 01:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5623335,M/S RAM SAGAR,23-Oct-2025 04:08 PM,Accepted-AOC,L1,04-Dec-2025 05:16 PM,AOC
