Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
1.0,Fee/PreQual/Technical,.pdf,Dtocumen,589.0,Nil,Nil,No,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell Varanasi)||Superintending Engineer (Tubewell) Allahabad||Executive Engineer MLCD Allahabad,05/EE/MLCD/2025-26,2025_UPIDM_1078277_4,Yes,Open Tender,Piece-work,Works,2.0,No,No,Online,No,No,No,1.0,SBI Bank,03-Oct-2025 02:00 PM,13-Oct-2025 03:00 PM,04-Oct-2025 10:00 AM,10-Oct-2025 06:00 PM,NA ,NA ,04-Oct-2025 10:00 AM,10-Oct-2025 06:00 PM,24-Oct-2025 12:00 PM,"3,955",No,fixed,,Nil,Nil,EE/MLCD/Prayagraj,EE/MLCD/Prayagraj,Providing and Instalation of India Mark-II Hand Pump,Providing and Instalation of India Mark-II Hand Pump,Please refer Tender documents. ,NA ,"1,97,638",Civil Works,NA ,Tender,60.0,45.0,Sirasa Pump Canal,212305.0,NA ,NA ,NA ,EE/MLCD/Prayagraj,No ,No,AOC,EE MLCD PRAYAGRAJ,Internal,"EE TUBELL DIVISION 2 , PRAYAGRAJ",SHASHTESHWAR NATH,18-Oct-2025 03:51 PM,24-Oct-2025 12:00 PM,techsummary_1971012.pdf (451.85 KB),Finance,02 bids admitted for financial evaluation,SHASHTESHWAR NATH,24-Oct-2025 03:34 PM,,BOQ Comparative Chart,Shashteshwer Nath,Internal,Nandlal,SHASHTESHWAR NATH,28-Oct-2025 02:21 PM,finsummary_1971012.pdf (651.83 KB),Technical,03 bids admittted for technical evaluation,SHASHTESHWAR NATH,14-Oct-2025 11:19 AM,,1,5594177,diploma engineer and traders,10-Oct-2025 12:30 PM,Rejected-Technical,u.p. electronics ragistration for not uploaded.,18-Oct-2025 03:51 PM,1.0,5597358.0,M/S PRAGATI ENTERPRISES,INR,"147,300",U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell Varanasi)||Superintending Engineer (Tubewell) Allahabad||Executive Engineer MLCD Allahabad,2025_UPIDM_1078277_4,05/EE/MLCD/2025-26,Providing and Instalation of India Mark-II Hand Pump,02-Dec-2025,"INR 197,638",45.0,SHASHTESHWAR NATH,02-Dec-2025 10:31 PM,pragtloti04.pdf (499.00 KB),AOC,AOC
,,.pdf,NIVIDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2,5597129,Krishna Construction Company,09-Oct-2025 07:34 PM,Rejected-AOC,L2,02-Dec-2025 10:32 PM,,,,,,,,,,,,,,,,,AOC
2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,3,5597358,M/S PRAGATI ENTERPRISES,10-Oct-2025 01:05 AM,Accepted-AOC,L1,02-Dec-2025 10:32 PM,,,,,,,,,,,,,,,,,AOC
