Name,Address,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
Executive Engineer,U.M.B.C.D.G.C. Khurja,1.0,SBI Bank,"U P Irrigation Department (Civil)||Chief Engineer-Ganga, Meerut||Irrigation Works Circle, Mathura||UMBGC, khurja",10/E.E./2025-26,2025_UPIDC_1082804_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,16-Oct-2025 09:00 AM,25-Oct-2025 03:00 PM,16-Oct-2025 09:00 AM,25-Oct-2025 12:00 PM,NA ,NA ,16-Oct-2025 09:00 AM,25-Oct-2025 12:00 PM,29-Oct-2025 11:00 AM,REPAIRING OF SERVICE ROAD (BITUMIN) OF GIRDHARPUR DY. BETWEEN KM. 1.800 TO KM. 3.300,REPAIRING OF SERVICE ROAD (BITUMIN) OF GIRDHARPUR DY. BETWEEN KM. 1.800 TO KM. 3.300,Please refer Tender documents. ,NA ,"21,00,000",Civil Works,NA ,Tender,90.0,30.0,U.M.B.C.D.G.C. Khurja,203131.0,NA ,NA ,NA ,U.M.B.C.D.G.C. Khurja,No ,No,854.0,Nil,Nil,No,"42,000",No,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical,.pdf,TENDER DOCUMENT,AOC,NEERAJ KUMAR TYAGI,Internal,NEERAJ KUMAR TYAGI UMESH KUMAR,NEERAJ TYAGI,27-Oct-2025 02:18 PM,29-Oct-2025 11:00 AM,techsummary_1983247.pdf (506.00 KB),Finance,FINANCIAL REPORT,NEERAJ TYAGI,29-Oct-2025 11:24 AM,finance_1983247.pdf,BOQ Comparative Chart,NEERAJ KUMAR TYAGI,Internal,NEERAJ KUMAR TYAGI umesh kumar,NEERAJ TYAGI,29-Oct-2025 11:27 AM,finsummary_1983247.pdf (199.24 KB),Technical,Technical Report,NEERAJ TYAGI,27-Oct-2025 02:15 PM,technical_1983247.pdf,1,5626072,JAI LAXMI CONTRACTOR,25-Oct-2025 11:29 AM,Accepted-AOC,Accept,03-Dec-2025 11:52 AM,"U P Irrigation Department (Civil)||Chief Engineer-Ganga, Meerut||Irrigation Works Circle, Mathura||UMBGC, khurja",2025_UPIDC_1082804_1,10/E.E./2025-26,REPAIRING OF SERVICE ROAD (BITUMIN) OF GIRDHARPUR DY. BETWEEN KM. 1.800 TO KM. 3.300,1.0,5626072.0,JAI LAXMI CONTRACTOR,INR,"1,296,225",02-Dec-2025,"INR 1,296,225",30.0,NEERAJ TYAGI,03-Dec-2025 11:52 AM,3327.pdf (1111.00 KB),DATE OF START 02.12.2025,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2,5626741,M/s Kapil Kumar Sharma,25-Oct-2025 12:06 AM,Rejected-Finance,2,29-Oct-2025 11:27 AM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,3,5625981,M/S PRABHAT CONTRACTOR AND ENGINEERS,24-Oct-2025 07:12 PM,Rejected-Finance,6,29-Oct-2025 11:27 AM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,4,5625485,M/S PUSHPENDER KUMAR SHARMA,24-Oct-2025 04:00 PM,Rejected-Finance,3,29-Oct-2025 11:27 AM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,5,5627269,M/S SANJEEV KUMAR CONTRACTOR,25-Oct-2025 10:51 AM,Rejected-Technical,Reject,27-Oct-2025 02:18 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,6,5625663,NARENDRA KUMAR SHARMA,24-Oct-2025 05:48 PM,Rejected-Finance,4,29-Oct-2025 11:27 AM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,7,5627074,PRAGATI ASSOCIATES,25-Oct-2025 11:03 AM,Rejected-Finance,7,29-Oct-2025 11:27 AM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,8,5625676,Rajiv Stone Supplier,24-Oct-2025 04:58 PM,Rejected-Finance,5,29-Oct-2025 11:27 AM,,,,,,,,,,,,,,,,,AOC
