Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage
Silt Clearence/scraping from km. 0.000 to km. 18.100 of Lakhmidhar dy.(Lot-10),Silt Clearence/scraping from km. 0.000 to km. 18.100 of Lakhmidhar dy.,Please refer Tender documents. ,NA ,"8,84,000",Civil Works - Canal,NA ,Tender,90.0,25.0,Bijnor,246701.0,NA ,NA ,NA ,I.D. Bijnor,No ,No,EE,I.D. Bijnor,"U P Irrigation Department (Civil)||Chief Engineer-Eastern Ganga, Moradabad||EGCC Circle, Haridwar||ID, bijnore",02/EE/2025-26,2025_UPIDC_1082040_10,Yes,Open Tender,Item Wise,Works,2.0,No,No,Online,No,No,No,14-Oct-2025 10:00 AM,21-Oct-2025 11:00 AM,14-Oct-2025 10:00 AM,20-Oct-2025 05:00 PM,NA ,NA ,14-Oct-2025 10:00 AM,20-Oct-2025 05:00 PM,25-Oct-2025 04:00 PM,1.0,Fee/PreQual/Technical,.pdf,Technical Document( Contractor),"18,000",No,fixed,,Nil,Nil,1.0,SBI Bank,766.0,Nil,Nil,No,AOC,Finance,five bids received are admitted,VIKAS AGRAWAL,25-Oct-2025 05:38 PM,,BOQ Comparative Chart,Vikas Agrawal,Internal,as per uploaded document,VIKAS AGRAWAL,27-Oct-2025 11:32 AM,finsummary_1982011.pdf (3998.57 KB),1.0,5619594.0,TYAGI JI CONTRACTOR,INR,"641,180.95","U P Irrigation Department (Civil)||Chief Engineer-Eastern Ganga, Moradabad||EGCC Circle, Haridwar||ID, bijnore",2025_UPIDC_1082040_10,02/EE/2025-26,Silt Clearence/scraping from km. 0.000 to km. 18.100 of Lakhmidhar dy.(Lot-10),1,5620117,JAIVEER SINGH,20-Oct-2025 12:09 PM,Rejected-AOC,L5,04-Dec-2025 12:34 PM,vikas agrawal,Internal,as per uploaded document,VIKAS AGRAWAL,25-Oct-2025 03:32 AM,25-Oct-2025 04:00 PM,techsummary_1982011.pdf (3998.57 KB),06-Nov-2025,"INR 641,180.95",25.0,VIKAS AGRAWAL,04-Dec-2025 12:34 PM,Aoclot10Lakhmidhar.pdf (694.00 KB),Awarded To TYAGI JI CONTRACTOR,Technical,All bids admitted,VIKAS AGRAWAL,21-Oct-2025 04:16 PM,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,2,5616915,M/S SHRSDDHA CONSTRUCTION,20-Oct-2025 07:08 AM,Rejected-AOC,L3,04-Dec-2025 12:34 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,3,5618671,SATYA VEER SINGH CONTRACTOR,19-Oct-2025 10:47 AM,Rejected-AOC,L4,04-Dec-2025 12:34 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,4,5618422,SHIV CONTRACTOR,20-Oct-2025 11:52 AM,Rejected-AOC,L2,04-Dec-2025 12:34 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,5,5619594,TYAGI JI CONTRACTOR,19-Oct-2025 08:22 PM,Accepted-AOC,L1,04-Dec-2025 12:34 PM,,,,,,,,,,,,,,,,,,,,AOC
