S.No,Bank Name,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
1.0,SBI Bank,1.0,Fee/PreQual/Technical,.pdf,Tender Document,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell Varanasi)||Superintending Engineer (Tubewell) Mirzapur||Executive Engineer(MLCD) Mirzapur,"Tender Notice No-03/EEMLCD/MZP/2025-26, Lot- 03",2025_UPIDM_1070065_2,Yes,Open Tender,Item Wise,Works,2.0,No,No,Online,No,No,No,08-Oct-2025 05:30 PM,15-Oct-2025 02:00 PM,08-Oct-2025 06:00 PM,15-Oct-2025 01:00 PM,NA ,NA ,08-Oct-2025 06:00 PM,15-Oct-2025 01:00 PM,21-Oct-2025 11:00 AM,"Tender Notice No-03/EEMLCD/MZP/2025-26, Lot- 03, Retender",Renovation of store and operator room at Ramnagar Sikari pump canal.,Please refer Tender documents. ,NA ,,Civil Works,NA ,Tender,90.0,60.0,"Vill-Ramnagar Sikri, Blcok-Pahadi, Dist-Mirzapur",231001.0,NA ,NA ,NA ,"Executive Engineer, Minor Lift Canal Division, Mzp",No ,No,"11,100",No,fixed,,Nil,Nil,766.0,Nil,Nil,No,Raja Ram Chaudhary,Executive Engineer,AOC,EE Raja Ram Chaudhary,Internal,EE Balwant Kumar,RAJA RAM CHAUDHARY,15-Nov-2025 11:46 AM,finsummary_1978717.pdf (305.04 KB),Technical,Technical,RAJA RAM CHAUDHARY,18-Oct-2025 05:26 PM,technical_1978717.pdf,EE Raja Ram Chaudhary,Internal,EE Balwant Kumar,RAJA RAM CHAUDHARY,18-Oct-2025 05:30 PM,21-Oct-2025 11:00 AM,techsummary_1978717.pdf (305.04 KB),Finance,Qualified Financial Evaluation,RAJA RAM CHAUDHARY,15-Nov-2025 11:36 AM,finance_1978717.pdf,BOQ Comparative Chart,1,5604564,DUBEY CONSTRUCTION,13-Oct-2025 05:11 PM,Rejected-AOC,Second lowest,11-Dec-2025 04:07 PM,1.0,5604038.0,M.K. ENGINERING,INR,"391,646",U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell Varanasi)||Superintending Engineer (Tubewell) Mirzapur||Executive Engineer(MLCD) Mirzapur,2025_UPIDM_1070065_2,"Tender Notice No-03/EEMLCD/MZP/2025-26, Lot- 03","Tender Notice No-03/EEMLCD/MZP/2025-26, Lot- 03, Retender",26-Nov-2025,"INR 391,646",60.0,RAJA RAM CHAUDHARY,11-Dec-2025 04:07 PM,T03Lot03datestart.pdf (692.00 KB),Award of contract for this lot,AOC
,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2,5604038,M.K. ENGINERING,13-Oct-2025 03:51 PM,Accepted-AOC,First lowest,11-Dec-2025 04:07 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,3,5603772,M/S UMESH KUMAR PANDEY,14-Oct-2025 01:34 PM,Rejected-AOC,third lowest,11-Dec-2025 04:07 PM,,,,,,,,,,,,,,,,,AOC
