Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage
Birendra Pasean,Internal,,Birendra Paswan,24-Oct-2025 01:03 PM,24-Oct-2025 03:00 PM,techsummary_1972430.pdf (437.93 KB),11-Dec-2025,"INR 125,260.11",25.0,Birendra Paswan,29-Dec-2025 11:06 AM,sikta_31.pdf (609.00 KB),Technical,As per Upload,Birendra Paswan,19-Oct-2025 09:41 PM,technical_1972430.pdf,Birendra Paswan,Internal,,Birendra Paswan,06-Dec-2025 11:09 AM,finsummary_1972430.pdf (240.73 KB),Finance,As per Upload,Birendra Paswan,20-Nov-2025 01:51 PM,finance_1972430.pdf,BOQ Comparative Chart,1.0,5599873.0,M/S CHANDRAVIJAY CONSTRUCTION,INR,"125,260.11","U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Rapti CC Circle-2, Basti||SCD, bansi",2025_UPIDC_1078690_13,03/EESNK1BANSI/2025-26,SiltScraping and jungle clearance of sikta minor from km 0.000 to 7.000,1,5597627,CHANDRIKA PRASAD THEKEDAR,10-Oct-2025 05:55 PM,Rejected-Finance,As per Upload,06-Dec-2025 11:09 AM,AOC,SiltScraping and jungle clearance of sikta minor from km 0.000 to 7.000,SiltScraping and jungle clearance of sikta minor from km 0.000 to 7.000,Please refer Tender documents. ,NA ,"1,82,000",Civil Works - Canal,NA ,Rate Contract,90.0,25.0,SIDDHARTH NAGAR,272153.0,NA ,NA ,NA ,SARYU NAHAR KHAND 1 BANSI SIDDHARTH NAGAR,No ,No,"4,000",Yes,fixed,,Nil,Nil,SARYU NAHAR KHAND 1 BANSI SIDDHARTH NAGAR,SARYU NAHAR KHAND 1 BANSI SIDDHARTH NAGAR,04-Oct-2025 10:00 AM,13-Oct-2025 02:00 PM,04-Oct-2025 10:00 AM,13-Oct-2025 01:00 PM,NA ,NA ,04-Oct-2025 10:00 AM,13-Oct-2025 01:00 PM,24-Oct-2025 03:00 PM,1.0,Fee/PreQual/Technical,.pdf,Tender Document,1.0,SBI Bank,589.0,Nil,Nil,No,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Rapti CC Circle-2, Basti||SCD, bansi",03/EESNK1BANSI/2025-26,2025_UPIDC_1078690_13,Yes,Open Tender,Item Wise,Works,2.0,No,No,Online,No,No,No,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5598519,DC CONSTRUCTION,10-Oct-2025 06:17 PM,Rejected-Finance,As per Upload,06-Dec-2025 11:09 AM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5599873,M/S CHANDRAVIJAY CONSTRUCTION,11-Oct-2025 03:57 PM,Accepted-AOC,As per Upload,29-Dec-2025 11:06 AM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5600976,M/S JAY MAA DURGE ENTERPRISES,12-Oct-2025 12:32 PM,Rejected-Finance,As per Upload,06-Dec-2025 11:09 AM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5600434,RADHESHYAM,12-Oct-2025 04:33 PM,Rejected-Finance,As per Upload,06-Dec-2025 11:09 AM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,5599821,santosh kumar pal,11-Oct-2025 06:36 PM,Rejected-Finance,As per Upload,06-Dec-2025 11:09 AM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,5603408,SUSHILA ENTERPRISES,13-Oct-2025 12:32 PM,Rejected-Finance,As per Upload,06-Dec-2025 11:09 AM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
