Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage,S.No,Bank Name,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
12-Dec-2025,"INR 350,000",15.0,Harshendra Gupta,12-Dec-2025 04:31 PM,LY.pdf (477.00 KB),Technical,all Admitted,Harshendra Gupta,01-Dec-2025 12:21 PM,,H. Gupta,Internal,,Harshendra Gupta,01-Dec-2025 12:25 PM,03-Dec-2025 12:30 PM,techsummary_2009639.pdf (512.66 KB),1.0,5709430.0,M/s Lalta Yadav,INR,"237,468",H. Gupta,Internal,,Harshendra Gupta,12-Dec-2025 04:26 PM,finsummary_2009639.pdf (19.53 KB),Finance,all Admitted,Harshendra Gupta,12-Dec-2025 04:21 PM,,BOQ Comparative Chart,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XIV Circle Irrigation Works, Azamgarh||SSD-32, azamgarh",2025_UPIDC_1084482_35,03/E.E./2025-26,Earth Work in Silt Clearance/Scraping of Indara Dy. from Km. 9.600 to Km. 18.000,1,5707519,MR. MANOJ KUMAR SINGH,27-Nov-2025 10:23 PM,Rejected-AOC,L2,12-Dec-2025 04:31 PM,AOC,1.0,SBI Bank,1,Fee/PreQual/Technical,.pdf,e-Document,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XIV Circle Irrigation Works, Azamgarh||SSD-32, azamgarh",03/E.E./2025-26,2025_UPIDC_1084482_35,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,24-Nov-2025 12:30 PM,29-Nov-2025 01:00 PM,24-Nov-2025 12:30 PM,29-Nov-2025 01:00 PM,NA ,NA ,24-Nov-2025 12:30 PM,29-Nov-2025 01:00 PM,03-Dec-2025 12:30 PM,EXECTIVE ENGINEER,EXECTIVE ENGINEER Sharda Sahayak Khand 32 Azamgarh,177.0,Nil,Nil,No,"35,000",Yes,fixed,,Nil,Nil,Earth Work in Silt Clearance/Scraping of Indara Dy. from Km. 9.600 to Km. 18.000,Earth Work in Silt Clearance/Scraping,Please refer Tender documents. ,NA ,"3,50,000",Civil Works,NA ,Tender,90.0,15.0,AZAMGARH,276001.0,NA ,NA ,NA ,AZAMGARH,No ,No,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5709430,M/s Lalta Yadav,28-Nov-2025 07:55 PM,Accepted-AOC,L1,12-Dec-2025 04:31 PM,AOC,,,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
