Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
EXECUTIVE ENGINEER,OFFICE OF THE EXECUTIVE ENGINEER AFZALGARH IRRIGATION DIVISION DHAMPUR,177.0,Nil,Nil,No,"U P Irrigation Department (Civil)||Chief Engineer-Eastern Ganga, Moradabad||Irrigation Works Circle, Moradabad||AID, dhampur",04/EEAID/2025-26,2025_UPIDC_1086669_39,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,"9,000",No,fixed,,Nil,Nil,LOT10 Janpad Bijnor Mein Chandika lapika km 2.000 par sthit Chhattigrasth V.R.B. ke punarnirmaan ka Karya.,LOT10 Janpad Bijnor Mein Chandika lapika km 2.000 par sthit Chhattigrasth V.R.B. ke punarnirmaan ka Karya.,AS PER NIT ,NA ,"4,32,000",Civil Works,NA ,Tender,90.0,60.0,DHAMPUR,246761.0,NA ,NA ,NA ,DHAMPUR,No ,No,1.0,SBI Bank,1,Fee/PreQual/Technical,.pdf,NIT,08-Nov-2025 04:00 PM,13-Nov-2025 04:30 PM,08-Nov-2025 04:00 PM,13-Nov-2025 04:00 PM,NA ,NA ,08-Nov-2025 04:00 PM,13-Nov-2025 04:00 PM,24-Nov-2025 03:00 PM,AOC,1.0,5672675.0,M/S PARVEEN SINGH,INR,"383,945.9",Finance,Summary,avadhesh kumar sharma,03-Dec-2025 02:58 PM,,BOQ Comparative Chart,Avadhesh Kumar sharma,Internal,E.E.A.I.D. DHAMPUR AND E.E.E.G.C.C.DIV.-4 BIJNOR,avadhesh kumar sharma,26-Dec-2026 06:51 PM,finsummary_1999253.pdf (471.98 KB),1,5672675,M/S PARVEEN SINGH,13-Nov-2025 10:56 AM,Accepted-AOC,accepted,27-Dec-2025 08:46 AM,"U P Irrigation Department (Civil)||Chief Engineer-Eastern Ganga, Moradabad||Irrigation Works Circle, Moradabad||AID, dhampur",2025_UPIDC_1086669_39,04/EEAID/2025-26,LOT10 Janpad Bijnor Mein Chandika lapika km 2.000 par sthit Chhattigrasth V.R.B. ke punarnirmaan ka Karya.,26-Dec-2025,"INR 383,945.9",60.0,avadhesh kumar sharma,27-Dec-2025 08:46 AM,L10AG50.pdf (289.00 KB),AG.NO. 50/EE/2025-26 DATE 15.12.2025 SHRI PARVEEN SINGH S/O SHRI KIRPAL SINGH,Technical,Summary,avadhesh kumar sharma,22-Nov-2025 11:08 PM,,Avadhesh Kumar sharma,Internal,E.E.A.I.D. DHAMPUR AND E.E.E.G.C.C.DIV.-4 BIJNOR,avadhesh kumar sharma,23-Nov-2025 12:00 PM,24-Nov-2025 03:00 PM,techsummary_1999253.pdf (383.52 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,BOQ,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,2,5670223,NAVNEET CONTRACTOR,13-Nov-2025 03:15 PM,Rejected-AOC,rejected,27-Dec-2025 08:46 AM,,,,,,,,,,,,,,,,,,,,,,,,AOC
