EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
"16,700",Yes,fixed,,Nil,Nil,1.0,SBI Bank,589.0,Nil,Nil,No,ASSISTANT ENGINEER,ASSISTANT ENGINEER-I SHARDA SAHAYAK KHAND-32 AZAMGARH,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XIV Circle Irrigation Works, Azamgarh||SSD-32, azamgarh",02/AE-I/2025-26,2025_UPIDC_1085665_23,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,27-Oct-2025 10:00 AM,03-Nov-2025 12:30 PM,27-Oct-2025 01:00 PM,03-Nov-2025 11:00 AM,NA ,NA ,27-Oct-2025 01:00 PM,03-Nov-2025 11:00 AM,10-Nov-2025 10:30 AM,1.0,Fee/PreQual/Technical,.pdf,e-Document,Earth Work in Silt Clearance and Scraping of Raisingpur Mr. from Km. 0.000 to Km. 9.800,Silt Clearance and Scraping,Please refer Tender documents. ,NA ,"1,67,000",Civil Works,NA ,Tender,90.0,15.0,AZAMGARH,276001.0,NA ,NA ,NA ,AZAMGARH,No ,No,AOC,1,5642013,Ms A S Construction,01-Nov-2025 06:43 PM,Rejected-Finance,L4,28-Nov-2025 06:44 PM,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XIV Circle Irrigation Works, Azamgarh||SSD-32, azamgarh",2025_UPIDC_1085665_23,02/AE-I/2025-26,Earth Work in Silt Clearance and Scraping of Raisingpur Mr. from Km. 0.000 to Km. 9.800,1.0,5641691.0,M S CONSTRUCTION,INR,"124,122.24",A.SINGH,Internal,,ABHISHEK SINGH,28-Nov-2025 06:44 PM,finsummary_1990061.pdf (19.91 KB),Finance,all Admitted,ABHISHEK SINGH,28-Nov-2025 01:44 PM,,BOQ Comparative Chart,Technical,2 Not Admitted and 4 Admitted,ABHISHEK SINGH,08-Nov-2025 01:54 PM,,28-Nov-2025,"INR 167,000",15.0,ABHISHEK SINGH,18-Dec-2025 06:09 PM,Accepted.pdf (20.00 KB),A.SINGH,Internal,,ABHISHEK SINGH,08-Nov-2025 07:36 PM,10-Nov-2025 10:30 AM,techsummary_1990061.pdf (1043.07 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,AOC,2,5641691,M S CONSTRUCTION,01-Nov-2025 07:28 PM,Accepted-AOC,L1,18-Dec-2025 06:09 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,3,5644167,MS MANISH CONSTRCUTION,01-Nov-2025 09:01 PM,Rejected-Finance,L2,28-Nov-2025 06:44 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,4,5646312,M/s PRASHANT CONSTRUCTION,02-Nov-2025 05:51 PM,Rejected-Finance,L3,28-Nov-2025 06:44 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,5,5646485,SHRI DINESH KUMAR,02-Nov-2025 08:06 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,08-Nov-2025 01:54 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,6,5646470,Surendra Maurya,02-Nov-2025 07:09 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,08-Nov-2025 01:54 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
