Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Name,Address,S.No.1,Corrigendum Title,Corrigendum Type,View,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage
13-Dec-2025,"INR 7,444,504.72",180.0,RAKESH VERMA,13-Dec-2025 04:49 PM,AOC43.pdf (625.00 KB),Enclosed,U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-7 Lucknow,2025_UPPRC_1075301_1,48/UPPCL/GM-7/E-TENDER/2025-26 Dated-18.09.2025,Electrical Distribution System at Abhisuchna Head Office Campus new Building District-Lucknow (U.P.),1.0,5576195.0,M/S DHARINI INFRA TECH,INR,"7,444,504.72",1,5576195,M/S DHARINI INFRA TECH,03-Oct-2025 01:34 PM,Accepted-AOC,Accepted,13-Dec-2025 04:49 PM,Technical,Enclosed,RAKESH VERMA,09-Oct-2025 02:14 PM,technical_1963508.pdf,"General Manager, Zone-7, Lucknow",Internal,"General Manager, Zone-3, Ayodhya, Project Manager, Unit-8, Lucknow, Accountant, Unit-14, Lucknow",RAKESH VERMA,13-Dec-2025 04:46 PM,finsummary_1963508.pdf (3024.68 KB),Finance,Enclosed,RAKESH VERMA,13-Dec-2025 04:43 PM,finance_1963508.pdf,BOQ Comparative Chart,"General Manager, Zone-7, Lucknow",Internal,"Project Manager, Unit-14, Lucknow, Project Manager, Unit-8, Lucknow, Accountant, Unit-8, Lucknow",RAKESH VERMA,09-Oct-2025 02:20 PM,10-Oct-2025 12:00 PM,techsummary_1963508.pdf (2269.24 KB),AOC,"11,800",Nil,Nil,No,1.0,SBI Bank,"General Manager, Zone-7, Lucknow","General Manager, Zone-7, U.P. Projects Corporation Ltd. Lucknow. Gomti Barrage, Left Bank, Gomti Nagar Lucknow.",1.0,Other,Other,,Electrical Distribution System at Abhisuchna Head Office Campus new Building District-Lucknow (U.P.),Electrical Distribution System at Abhisuchna Head Office Campus new Building District-Lucknow (U.P.),Please refer Tender documents. ,NA ,"81,51,000",Electrical Works,NA ,Tender,90.0,180.0,District-Lucknow (U.P.),226001.0,NA ,NA ,NA ,LUCKNOW,No ,No,1,Fee/PreQual/Technical,.pdf,BIDDOC,"1,63,000",No,fixed,,Nil,Nil,19-Sep-2025 02:00 PM,03-Oct-2025 04:00 PM,19-Sep-2025 02:00 PM,03-Oct-2025 02:00 PM,NA ,NA ,19-Sep-2025 02:00 PM,03-Oct-2025 02:00 PM,10-Oct-2025 12:00 PM,U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-7 Lucknow,48/UPPCL/GM-7/E-TENDER/2025-26 Dated-18.09.2025,2025_UPPRC_1075301_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,AOC
,,,,,,,,,,,,,,,,2,5575882,M/S SHIVAM ENTERPRISES,03-Oct-2025 09:19 AM,Rejected-AOC,Accepted,13-Dec-2025 04:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
