Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
GM(P),YAMUNA EXPRESSWAY INDUSTRIAL DEVELOPMENT AUTHORITY,"17,950",No,fixed,,Nil,Nil,1.0,SBI Bank,Providing tractor with trolly and JCB for one year chanchli gaushala yea (2025-26) WC-06,Providing tractor with trolly and JCB for one year chanchli gaushala yea (2025-26) WC-06,Please refer Tender documents. ,NA ,"8,96,724",Civil Works,NA ,Tender,90.0,365.0,YAMUNA EXPRESSWAY INDUSTRIAL DEVELOPMENT AUTHORITY,201308.0,NA ,NA ,NA ,"2ND FLOOR ,YEIDA OFFICE",No ,No,1.0,Fee/PreQual/Technical,.pdf,"FINANCIAL STATEMENT,TURNOVER,GST,PAN,AADHAR,PROP./PRTN./LTD.CO.CERTIFICATE,AUTHORITY LETTER,ETC",31-Jul-2025 06:55 PM,08-Aug-2025 11:00 AM,31-Jul-2025 06:55 PM,06-Aug-2025 05:00 PM,NA ,NA ,31-Jul-2025 06:55 PM,06-Aug-2025 05:00 PM,13-Oct-2025 01:00 PM,840.0,Nil,Nil,No,Yamuna Expressway Industrial Development Authority,YEA/GM(PROJECT)/2025/394 DT-29/07/2025,2025_YEIDA_1061572_3,Yes,Open Tender,Fixed-rate,Works,2.0,No,No,Online,No,No,No,AOC,Finance,under,VIKAS KUMAR,30-Dec-2025 01:12 PM,,BOQ Comparative Chart,Committee,Internal,Committee,BHARAM PAL SINGH,13-Oct-2025 12:47 PM,13-Oct-2025 01:00 PM,techsummary_1934546.pdf (632.79 KB),Technical,EVALUATION,BHARAM PAL SINGH,13-Oct-2025 12:29 PM,,Committee,Internal,Committee,VIKAS KUMAR,30-Dec-2025 01:24 PM,finsummary_1934546.pdf (804.13 KB),30-Dec-2025,"INR 588,878.65",365.0,VIKAS KUMAR,30-Dec-2025 01:26 PM,aoc394_3.pdf (804.00 KB),aoc,1.0,5405453.0,M/S ANUSHKA CONSTRUCTION,INR,"588,878.65",Yamuna Expressway Industrial Development Authority,2025_YEIDA_1061572_3,YEA/GM(PROJECT)/2025/394 DT-29/07/2025,Providing tractor with trolly and JCB for one year chanchli gaushala yea (2025-26) WC-06,1.0,5405453.0,M/S ANUSHKA CONSTRUCTION,05-Aug-2025 09:02 PM,Accepted-AOC,L1,30-Dec-2025 01:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"TENDER FEE,EMD, Rs.100/- NON JUDICIAL STAMP PAPER ALONGWITH Re.1/- REVENUE STAMP",,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,5406567.0,M/s Girdhar Enterprises,06-Aug-2025 11:45 AM,Rejected-Finance,L2,30-Dec-2025 01:24 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,APPENDIX A TO E,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,5402670.0,M/S GREEN GARDEN NURSERY,06-Aug-2025 01:28 PM,Rejected-Finance,L3,30-Dec-2025 01:24 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,OTHER REQUISITES AS PER TENDER DOCUMENTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,FINANCIALBID,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
