Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
589.0,Nil,Nil,No,15-Oct-2025 10:00 AM,24-Oct-2025 02:00 PM,15-Oct-2025 10:00 AM,24-Oct-2025 12:00 PM,NA ,NA ,15-Oct-2025 10:00 AM,24-Oct-2025 12:00 PM,24-Oct-2025 04:40 PM,1,Fee/PreQual/Technical,.pdf,BID DOCUMENTS,Silt clearance and Bed scrapping,silt clearance between Km 0.00 to Km 2.700 and km 5.800 to km 10.600 and scraping between km 2.700 to 5.800 and km 10.600 to 11.850 of Patani Dy,AS PER NIT ,NA ,"3,33,909",Civil Works - Canal,NA ,Tender,90.0,30.0,PATANI DY,274001.0,NA ,NA ,NA ,OFFICE OF EE ID-2 DEORIA,No ,No,"7,000",No,fixed,,Nil,Nil,EE ID-2 DEORIA,OFFICE OF EE ID-2 DEORIA,1.0,SBI Bank,"U P Irrigation Department (Civil)||Chief Engineer-Gandak, Gorakhpur||Gandak IWC-1, Gorakhpur||ID-2, deoria",01/EE/2025-26 DT. 26-09-2025,2025_UPIDC_1079274_18,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,AOC,"U P Irrigation Department (Civil)||Chief Engineer-Gandak, Gorakhpur||Gandak IWC-1, Gorakhpur||ID-2, deoria",2025_UPIDC_1079274_18,01/EE/2025-26 DT. 26-09-2025,Silt clearance and Bed scrapping,1,5610145,M/S MOHD SAYEED CONTRACTOR,15-Oct-2025 02:58 PM,Rejected-Finance,AS PER BOQ,02-Dec-2025 08:49 PM,Finance,2 contractors have been participated and admitted to financial evaluation.,Sanjay Mataray,24-Oct-2025 04:50 PM,,BOQ Comparative Chart,SANJAY MATARAY,Internal,BODHAI RAM,Sanjay Mataray,02-Dec-2025 08:49 PM,finsummary_1983100.pdf (179.19 KB),1.0,5610156.0,M/S TRIPATHI CONSTRUCTION AND SUPPLIER,INR,"316,544",SANJAY MATARAY,Internal,BODHAI RAM,Sanjay Mataray,24-Oct-2025 04:36 PM,24-Oct-2025 04:40 PM,techsummary_1983100.pdf (179.19 KB),Technical,2 contractors have been participated and admitted to technical evaluation.,Sanjay Mataray,24-Oct-2025 04:29 PM,,02-Dec-2025,"INR 316,544",30.0,Sanjay Mataray,02-Dec-2025 09:09 PM,AOC18.pdf (183.00 KB),AS PER BOQ,AOC
,,,,,,,,,,,,,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,2,5610156,M/S TRIPATHI CONSTRUCTION AND SUPPLIER,15-Oct-2025 03:01 PM,Accepted-AOC,L1,02-Dec-2025 09:09 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
