Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Rapti CC Circle-2, Basti||SCD, bansi",03/EESNK1BANSI/2025-26,2025_UPIDC_1078690_27,Yes,Open Tender,Item Wise,Works,2.0,No,No,Online,No,No,No,589.0,Nil,Nil,No,"2,000",Yes,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical,.pdf,Tender Document,04-Oct-2025 10:00 AM,13-Oct-2025 02:00 PM,04-Oct-2025 10:00 AM,13-Oct-2025 01:00 PM,NA ,NA ,04-Oct-2025 10:00 AM,13-Oct-2025 01:00 PM,24-Oct-2025 03:00 PM,SARYU NAHAR KHAND 1 BANSI SIDDHARTH NAGAR,SARYU NAHAR KHAND 1 BANSI SIDDHARTH NAGAR,1.0,SBI Bank,SiltScraping and jungle clearance of Karmaini minor from km 0.000 to 4.500,SiltScraping and jungle clearance of Karmaini minor from km 0.000 to 4.500,Please refer Tender documents. ,NA ,"1,14,000",Civil Works - Canal,NA ,Rate Contract,90.0,20.0,SIDDHARTH NAGAR,272153.0,NA ,NA ,NA ,SARYU NAHAR KHAND 1 BANSI SIDDHARTH NAGAR,No ,No,AOC,Finance,As per Upload,Birendra Paswan,21-Nov-2025 11:46 AM,finance_1973694.pdf,BOQ Comparative Chart,Birendra Paswan,Internal,,Birendra Paswan,06-Dec-2025 10:33 AM,finsummary_1973694.pdf (241.28 KB),1.0,5599487.0,M/s Amrawati Constructions,INR,"68,989.9",1,5596748,AARADHYA ENTERPRISES,09-Oct-2025 05:38 PM,Rejected-Finance,As per Upload,06-Dec-2025 10:33 AM,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Rapti CC Circle-2, Basti||SCD, bansi",2025_UPIDC_1078690_27,03/EESNK1BANSI/2025-26,SiltScraping and jungle clearance of Karmaini minor from km 0.000 to 4.500,11-Dec-2025,"INR 68,989.9",20.0,Birendra Paswan,29-Dec-2025 11:26 AM,karmaini_17.pdf (538.00 KB),Technical,As per Upload,Birendra Paswan,24-Oct-2025 11:30 AM,technical_1973694.pdf,Birendra Paswan,Internal,,Birendra Paswan,24-Oct-2025 01:42 PM,24-Oct-2025 03:00 PM,techsummary_1973694.pdf (439.88 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,2,5598949,HARI PRASAD DUBEY,11-Oct-2025 05:56 PM,Rejected-Technical,As per Upload,24-Oct-2025 01:42 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,3,5599487,M/s Amrawati Constructions,11-Oct-2025 03:50 PM,Accepted-AOC,As per Upload,29-Dec-2025 11:26 AM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,4,5600344,M/S RAJKUMAR THEKEDAR,11-Oct-2025 06:56 PM,Rejected-Finance,As per Upload,06-Dec-2025 10:33 AM,,,,,,,,,,,,,,,,,,,,,,,AOC
